snapshot_date,ticker,name,market,top250_core_rank,turnover_value,source_reuse,source_url,source_hash,retrieved_at_utc,available_at_policy,membership_type,future_data_violation_count
2026-07-02,1785,光洋科,TPEx,76,3458224373,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2360,致茂,TWSE,77,3456976465,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,4916,事欣科,TWSE,78,3388723136,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3563,牧德,TWSE,79,3335855448,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2382,廣達,TWSE,80,3328728097,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3706,神達,TWSE,81,3319077623,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,8069,元太,TPEx,82,3298425317,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2301,光寶科,TWSE,83,3221093105,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3260,威剛,TPEx,84,3166845559,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3044,健鼎,TWSE,85,3059268678,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3665,貿聯-KY,TWSE,86,2879866670,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6409,旭隼,TWSE,87,2864673350,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2886,兆豐金,TWSE,88,2847183727,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2406,國碩,TWSE,89,2799286286,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3605,宏致,TWSE,90,2784276916,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3231,緯創,TWSE,91,2764668485,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3167,大量,TWSE,92,2735914939,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3030,德律,TWSE,93,2731601534,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6278,台表科,TWSE,94,2727209579,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,4542,科嶠,TPEx,95,2722692579,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3707,漢磊,TPEx,96,2698269682,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1802,台玻,TWSE,97,2681685764,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3221,台嘉碩,TPEx,98,2670819699,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5371,中光電,TPEx,99,2653045475,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2059,川湖,TWSE,100,2568222145,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3131,弘塑,TPEx,101,2540527710,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6531,愛普*,TWSE,102,2536195312,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2049,上銀,TWSE,103,2491861069,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2645,長榮航太,TWSE,104,2463193221,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3034,聯詠,TWSE,105,2447042139,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2481,強茂,TWSE,106,2434240391,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,5269,祥碩,TWSE,107,2426427505,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,4979,華星光,TPEx,108,2416308962,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2890,永豐金,TWSE,109,2395678851,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3324,雙鴻,TPEx,110,2383558863,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,3264,欣銓,TPEx,111,2381331155,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,4989,榮科,TWSE,112,2366918276,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2412,中華電,TWSE,113,2332055948,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6805,富世達,TWSE,114,2319992395,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,1815,富喬,TPEx,115,2311646699,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,4919,新唐,TWSE,116,2214205070,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2486,一詮,TWSE,117,2109770685,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,2363,矽統,TWSE,118,2106109974,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260702&type=ALLBUT0999&response=json,eb786aeed0288e63e40bb0cb0bb0a5e096ee937584739532a514a75e13d7488e,2026-07-12T11:53:52+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-02,6510,精測,TPEx,119,2079496405,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/02&response=json,6cf4dc2e6a68aefbdb83f03175e0b74610847c5b1e0f7fdb1be59a91b6e6b042,2026-07-12T11:53:53+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
