date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,source_url,source_hash
2025-12-10,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251210&type=ALLBUT0999&response=json,a9f1e4fa8110369ff597bc001ef4c707041014e77978fbbab95a8c5070c32794
2025-12-11,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/11&response=json,241fabf2545977e2000a503f7996972d97cb3d1cf2b9f91e2dbea2729b4ff419
2025-12-11,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251211&type=ALLBUT0999&response=json,18a5016eb7990d24118e3746932c3e14f56633b3e01ff115491ca2de27693753
2025-12-12,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/12&response=json,61a2fc86eabae9b4f30102fa6002c7eb7b9abf6a1f2437e89425cd020b7757e0
2025-12-12,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20251212&type=ALLBUT0999&response=json,01ac11188d6ea17186d2b22b83dd69516c60a06c2efdd02b8486490d88229111
2025-12-15,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/15&response=json,7815271708531685f7b1e68ab48a74d05bb26bb996d7e5838f485936140e0dec
2025-12-15,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251215&type=ALLBUT0999&response=json,ffc9d6d0a9f20b3d6c16a4951a054c215ba4eaec809d2e88d2b3c17423897974
2025-12-16,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/16&response=json,2ab1db53519ad00d06129a0971d48a7036dcd65175c8ea86428d4851e2cb7516
2025-12-16,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251216&type=ALLBUT0999&response=json,f265d7c0a6bb3e84f3ccfe4f2630623eddc1ca0c3e27760621c8eacda2e90f3c
2025-12-17,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/17&response=json,f896b727a4fc0c0d632532c218abcbcf7a76fd0b87942679072422ec83e4a943
2025-12-17,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251217&type=ALLBUT0999&response=json,b33b11785685d649f284aafccf0ac42d94c05a3d338bbde72afe6848529a148a
2025-12-18,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/18&response=json,7418977a2458af6072d76f11a7d9e9c741a3c5107b3544986e3ec9482ba27949
2025-12-18,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251218&type=ALLBUT0999&response=json,0905e2a1639efab065d0aff58f92a108fba42640afe273db816916731de830da
2025-12-19,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/19&response=json,4678797c81f6561e5842697bd640494f19b5434f18f73726e543366ba5104afd
2025-12-19,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251219&type=ALLBUT0999&response=json,f2a65d1c3db17bdabb1d871f5d5c85ecff7df93ca565c9a507aba14e4763307d
2025-12-22,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/22&response=json,b5a2c21eabe759d17b01c71a439a5220c9436abc88ea04a48b1a5299b08992b7
2025-12-22,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251222&type=ALLBUT0999&response=json,fc98152e278ee1a8f7d5745538b6eb9b0d5bb98568ed709e7e7160ae54390eb6
2025-12-23,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/23&response=json,ba0036c193d487a505fde11b58db76face9f10690a1e83c74f9d2d5562a258bf
2025-12-23,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251223&type=ALLBUT0999&response=json,2d8540693c62c2f4787d962a2e13f12585d6f61a65afe4812a4375f61b385c0c
2025-12-24,TPEx,accepted,123,122,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/24&response=json,cea6783600ec8807d78e565d4046fdc0b482dcf6a954b8374dcb7a2b274a3f74
2025-12-24,TWSE,accepted,163,162,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251224&type=ALLBUT0999&response=json,ffd1638aee14641a9872f426d61d8b09f96b1f947200910bccf83f923aaae286
2025-12-26,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/26&response=json,77dc5c8678dc7fb0050f8610c9c536eb42920ac2572f34e9074e7223a73ea82d
2025-12-26,TWSE,accepted,164,50,114,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251226&type=ALLBUT0999&response=json,6b747a617176c7ba30f72927aef239ff953ed2eeac8624b69504b61b3d6eae51
2025-12-29,TPEx,accepted,121,120,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/12/29&response=json,b125d5e8883b582bc77127979e53d24575fd7a6e4812f7764a2e82fbcbf9bd0a
2025-12-29,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251229&type=ALLBUT0999&response=json,1fb62042f2f4df2885982605c274fb37fb46e4b2f6ccae97cc979c70dc29fc0f
2025-12-30,TPEx,reused_existing_compact,121,121,0,False,local_compact,
2025-12-30,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251230&type=ALLBUT0999&response=json,6773c35749e7a876968fad7cc1776eb17260fe47b366145f7f7cc1a6c12331f0
2025-12-31,TPEx,reused_existing_compact,121,121,0,False,local_compact,
2025-12-31,TWSE,accepted,164,163,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20251231&type=ALLBUT0999&response=json,80f336809652adf2c1c1854694014eb3d10e9afcb4c09e229ea4f83fc53f7ec6
2026-01-02,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-02,TWSE,accepted,168,167,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260102&type=ALLBUT0999&response=json,232f78290aa368b7509b55f89da9fe09f716a725b28262137cafb7ba879a00fb
2026-01-05,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-05,TWSE,accepted,168,167,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260105&type=ALLBUT0999&response=json,8d7fc06de2d807eef433d4719761cb28ba268a27b9b1d5d14cf692f493175678
2026-01-06,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-06,TWSE,reused_existing_compact,168,168,0,False,local_compact,
2026-01-07,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-07,TWSE,accepted,168,167,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260107&type=ALLBUT0999&response=json,8886e94ab6d77469c18525d377d7f969297878bb42162e572e7636872a07c788
2026-01-08,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-08,TWSE,accepted,168,167,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260108&type=ALLBUT0999&response=json,e0252eb413c101d410254bd622e9b0b11ac9d72c4ea13f96909ae9da7822d01c
2026-01-09,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-09,TWSE,accepted,166,165,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260109&type=ALLBUT0999&response=json,a2f8b96f6af0cfafdfc188ed49a17d834d140605b5e4353399964ca681e4a304
2026-01-12,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-12,TWSE,accepted,166,165,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260112&type=ALLBUT0999&response=json,416463b31c2506123a493a4a0dc0be60b459c4eeed3da418c435381b571470f6
2026-01-13,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-13,TWSE,accepted,166,165,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260113&type=ALLBUT0999&response=json,2a6ffd986f019103d93fbc7d1d9c6989793e7eeb32aa5c71df17a933b407fcfc
2026-01-14,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-14,TWSE,accepted,166,165,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260114&type=ALLBUT0999&response=json,be375b886d0f1ecf148984ba24fcad3c6fe1674e6021e827d18711f2c6a84c0b
2026-01-15,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-15,TWSE,accepted,166,165,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20260115&type=ALLBUT0999&response=json,19927af2b0164cf0651a6439f52f7bc1be26c97d01f6e8d3654b232cd6bf067d
2026-01-16,TPEx,reused_existing_compact,122,122,0,False,local_compact,
2026-01-16,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-01-19,TPEx,reused_existing_compact,122,122,0,False,local_compact,
2026-01-19,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-01-20,TPEx,reused_existing_compact,122,122,0,False,local_compact,
2026-01-20,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-01-21,TPEx,reused_existing_compact,122,122,0,False,local_compact,
2026-01-21,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-01-22,TPEx,reused_existing_compact,126,126,0,False,local_compact,
2026-01-22,TWSE,reused_existing_compact,176,176,0,False,local_compact,
2026-01-23,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-23,TWSE,reused_existing_compact,171,171,0,False,local_compact,
2026-01-26,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-26,TWSE,reused_existing_compact,171,171,0,False,local_compact,
2026-01-27,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-27,TWSE,reused_existing_compact,171,171,0,False,local_compact,
2026-01-28,TPEx,reused_existing_compact,124,124,0,False,local_compact,
2026-01-28,TWSE,reused_existing_compact,171,171,0,False,local_compact,
2026-01-29,TPEx,reused_existing_compact,125,125,0,False,local_compact,
2026-01-29,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2026-01-30,TPEx,reused_existing_compact,119,119,0,False,local_compact,
2026-01-30,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-02,TPEx,reused_existing_compact,119,119,0,False,local_compact,
2026-02-02,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-03,TPEx,reused_existing_compact,119,119,0,False,local_compact,
2026-02-03,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-04,TPEx,reused_existing_compact,119,119,0,False,local_compact,
2026-02-04,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-05,TPEx,reused_existing_compact,119,119,0,False,local_compact,
2026-02-05,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2026-02-06,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2026-02-06,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2026-02-09,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2026-02-09,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2026-02-10,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2026-02-10,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2026-02-11,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2026-02-11,TWSE,reused_existing_compact,158,158,0,False,local_compact,
2026-02-23,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2026-02-23,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-24,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2026-02-24,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-25,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2026-02-25,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2026-02-26,TPEx,reused_existing_compact,72,72,0,False,local_compact,
2026-02-26,TWSE,reused_existing_compact,158,158,0,False,local_compact,
2026-03-02,TPEx,reused_existing_compact,72,72,0,False,local_compact,
2026-03-02,TWSE,reused_existing_compact,158,158,0,False,local_compact,
2026-03-03,TPEx,reused_existing_compact,73,73,0,False,local_compact,
2026-03-03,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-03-04,TPEx,reused_existing_compact,73,73,0,False,local_compact,
2026-03-04,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-03-05,TPEx,reused_existing_compact,73,73,0,False,local_compact,
2026-03-05,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-03-06,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2026-03-06,TWSE,reused_existing_compact,162,162,0,False,local_compact,
2026-03-09,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2026-03-09,TWSE,reused_existing_compact,162,162,0,False,local_compact,
2026-03-10,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-10,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-03-11,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-11,TWSE,accepted,173,155,18,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260311&type=ALLBUT0999&response=json,c459844102ed012bb9bb2af5de1829fda65c05cc28c9d3aaf74b33517434e922
2026-03-12,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-12,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-03-13,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2026-03-13,TWSE,reused_existing_compact,167,167,0,False,local_compact,
2026-03-16,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2026-03-16,TWSE,reused_existing_compact,167,167,0,False,local_compact,
2026-03-17,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-17,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2026-03-18,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-18,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2026-03-19,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-19,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2026-03-20,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2026-03-20,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2026-03-23,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-23,TWSE,reused_existing_compact,182,182,0,False,local_compact,
2026-03-24,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-24,TWSE,reused_existing_compact,182,182,0,False,local_compact,
2026-03-25,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-25,TWSE,reused_existing_compact,182,182,0,False,local_compact,
2026-03-26,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-26,TWSE,reused_existing_compact,182,182,0,False,local_compact,
2026-03-27,TPEx,reused_existing_compact,68,68,0,False,local_compact,
2026-03-27,TWSE,reused_existing_compact,178,178,0,False,local_compact,
2026-03-30,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2026-03-30,TWSE,reused_existing_compact,186,186,0,False,local_compact,
2026-03-31,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-03-31,TWSE,reused_existing_compact,187,187,0,False,local_compact,
2026-04-01,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2026-04-01,TWSE,reused_existing_compact,187,187,0,False,local_compact,
2026-04-02,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2026-04-02,TWSE,reused_existing_compact,185,185,0,False,local_compact,
2026-04-07,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2026-04-07,TWSE,reused_existing_compact,185,185,0,False,local_compact,
2026-04-08,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2026-04-08,TWSE,reused_existing_compact,185,185,0,False,local_compact,
2026-04-09,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2026-04-09,TWSE,reused_existing_compact,185,185,0,False,local_compact,
2026-04-10,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2026-04-10,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2026-04-13,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2026-04-13,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2026-04-14,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2026-04-14,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2026-04-15,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2026-04-15,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2026-04-16,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2026-04-16,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2026-04-17,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2026-04-17,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-04-20,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2026-04-20,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-04-21,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2026-04-21,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-04-22,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2026-04-22,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-04-23,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2026-04-23,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2026-04-24,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2026-04-24,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-04-27,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2026-04-27,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-04-28,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2026-04-28,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-04-29,TPEx,reused_existing_compact,54,54,0,False,local_compact,
2026-04-29,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2026-04-30,TPEx,reused_existing_compact,45,45,0,False,local_compact,
2026-04-30,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2026-05-04,TPEx,reused_existing_compact,45,45,0,False,local_compact,
2026-05-04,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2026-05-05,TPEx,reused_existing_compact,45,45,0,False,local_compact,
2026-05-05,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2026-05-06,TPEx,reused_existing_compact,45,45,0,False,local_compact,
2026-05-06,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2026-05-07,TPEx,reused_existing_compact,45,45,0,False,local_compact,
2026-05-07,TWSE,reused_existing_compact,157,157,0,False,local_compact,
2026-05-08,TPEx,reused_existing_compact,41,41,0,False,local_compact,
2026-05-08,TWSE,reused_existing_compact,149,149,0,False,local_compact,
2026-05-11,TPEx,reused_existing_compact,41,41,0,False,local_compact,
2026-05-11,TWSE,reused_existing_compact,149,149,0,False,local_compact,
2026-05-12,TPEx,reused_existing_compact,41,41,0,False,local_compact,
2026-05-12,TWSE,reused_existing_compact,149,149,0,False,local_compact,
2026-05-13,TPEx,reused_existing_compact,41,41,0,False,local_compact,
2026-05-13,TWSE,reused_existing_compact,149,149,0,False,local_compact,
2026-05-14,TPEx,reused_existing_compact,41,41,0,False,local_compact,
2026-05-14,TWSE,reused_existing_compact,149,149,0,False,local_compact,
2026-05-15,TPEx,reused_existing_compact,37,37,0,False,local_compact,
2026-05-15,TWSE,reused_existing_compact,142,142,0,False,local_compact,
2026-05-18,TPEx,reused_existing_compact,37,37,0,False,local_compact,
2026-05-18,TWSE,reused_existing_compact,142,142,0,False,local_compact,
2026-05-19,TPEx,reused_existing_compact,37,37,0,False,local_compact,
2026-05-19,TWSE,reused_existing_compact,142,142,0,False,local_compact,
2026-05-20,TPEx,reused_existing_compact,37,37,0,False,local_compact,
2026-05-20,TWSE,reused_existing_compact,142,142,0,False,local_compact,
2026-05-21,TPEx,reused_existing_compact,37,37,0,False,local_compact,
2026-05-21,TWSE,reused_existing_compact,142,142,0,False,local_compact,
2026-05-22,TPEx,reused_existing_compact,32,32,0,False,local_compact,
2026-05-22,TWSE,reused_existing_compact,131,131,0,False,local_compact,
2026-05-25,TPEx,reused_existing_compact,32,32,0,False,local_compact,
2026-05-25,TWSE,reused_existing_compact,131,131,0,False,local_compact,
2026-05-26,TPEx,reused_existing_compact,32,32,0,False,local_compact,
2026-05-26,TWSE,reused_existing_compact,131,131,0,False,local_compact,
2026-05-27,TPEx,reused_existing_compact,32,32,0,False,local_compact,
2026-05-27,TWSE,reused_existing_compact,131,131,0,False,local_compact,
2026-05-28,TPEx,reused_existing_compact,32,32,0,False,local_compact,
2026-05-28,TWSE,reused_existing_compact,131,131,0,False,local_compact,
2026-05-29,TPEx,reused_existing_compact,24,24,0,False,local_compact,
2026-05-29,TWSE,reused_existing_compact,116,116,0,False,local_compact,
2026-06-01,TPEx,reused_existing_compact,24,24,0,False,local_compact,
2026-06-01,TWSE,reused_existing_compact,116,116,0,False,local_compact,
2026-06-02,TPEx,reused_existing_compact,24,24,0,False,local_compact,
2026-06-02,TWSE,reused_existing_compact,116,116,0,False,local_compact,
2026-06-03,TPEx,reused_existing_compact,24,24,0,False,local_compact,
2026-06-03,TWSE,reused_existing_compact,116,116,0,False,local_compact,
2026-06-04,TPEx,reused_existing_compact,24,24,0,False,local_compact,
2026-06-04,TWSE,reused_existing_compact,116,116,0,False,local_compact,
2026-06-05,TPEx,reused_existing_compact,20,20,0,False,local_compact,
2026-06-05,TWSE,reused_existing_compact,90,90,0,False,local_compact,
2026-06-08,TPEx,reused_existing_compact,20,20,0,False,local_compact,
2026-06-08,TWSE,reused_existing_compact,90,90,0,False,local_compact,
2026-06-09,TPEx,reused_existing_compact,20,20,0,False,local_compact,
2026-06-09,TWSE,accepted,90,25,65,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260609&type=ALLBUT0999&response=json,7fd196c61274be8aeea2aa8fc190a214a9771e40c17e3178da824e23bd2c9950
2026-06-10,TPEx,reused_existing_compact,20,20,0,False,local_compact,
2026-06-10,TWSE,reused_existing_compact,90,90,0,False,local_compact,
2026-06-11,TPEx,reused_existing_compact,20,20,0,False,local_compact,
2026-06-11,TWSE,reused_existing_compact,90,90,0,False,local_compact,
2026-06-12,TPEx,reused_existing_compact,14,14,0,False,local_compact,
2026-06-12,TWSE,reused_existing_compact,67,67,0,False,local_compact,
2026-06-15,TPEx,reused_existing_compact,14,14,0,False,local_compact,
2026-06-15,TWSE,reused_existing_compact,67,67,0,False,local_compact,
2026-06-16,TPEx,reused_existing_compact,14,14,0,False,local_compact,
2026-06-16,TWSE,reused_existing_compact,67,67,0,False,local_compact,
2026-06-17,TPEx,reused_existing_compact,14,14,0,False,local_compact,
2026-06-17,TWSE,reused_existing_compact,67,67,0,False,local_compact,
2026-06-18,TPEx,reused_existing_compact,7,7,0,False,local_compact,
2026-06-18,TWSE,reused_existing_compact,44,44,0,False,local_compact,
2026-06-22,TPEx,reused_existing_compact,7,7,0,False,local_compact,
2026-06-22,TWSE,reused_existing_compact,44,44,0,False,local_compact,
2026-06-23,TPEx,reused_existing_compact,7,7,0,False,local_compact,
2026-06-23,TWSE,reused_existing_compact,44,44,0,False,local_compact,
2026-06-24,TPEx,reused_existing_compact,7,7,0,False,local_compact,
2026-06-24,TWSE,reused_existing_compact,44,44,0,False,local_compact,
2026-06-25,TPEx,reused_existing_compact,7,7,0,False,local_compact,
2026-06-25,TWSE,reused_existing_compact,44,44,0,False,local_compact,
2026-06-26,TPEx,reused_existing_compact,1,1,0,False,local_compact,
2026-06-26,TWSE,reused_existing_compact,15,15,0,False,local_compact,
