ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type
2345,智邦,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
3030,德律,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6196,帆宣,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6239,力成,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6903,巨漢,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
7769,鴻勁,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
4971,IET-KY,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
2441,超豐,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
3663,鑫科,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
8150,南茂,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6291,沛亨,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6290,良維,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
2376,技嘉,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
3036,文曄,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
8131,福懋科,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
2409,友達,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
3563,牧德,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
2404,漢唐,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6282,康舒,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6510,精測,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
3363,上詮,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6223,旺矽,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
5274,信驊,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6753,龍德造船,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6139,亞翔,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
5289,宜鼎,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
6188,廣明,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
8064,東捷,TPEx,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
1608,華榮,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
2618,長榮航,TWSE,2026-01-02,60,60,2025-10-03,2025-12-31,initial_or_reentry_primary80
8033,雷虎,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3264,欣銓,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3491,昇達科,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2308,台達電,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2474,可成,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
5347,世界,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3211,順達,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3374,精材,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2368,金像電,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
6285,啟碁,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2455,全新,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
6531,愛普*,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
8271,宇瞻,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
4749,新應材,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
4772,台特化,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3044,健鼎,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
4916,事欣科,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
5269,祥碩,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
6182,合晶,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
6415,矽力*-KY,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
1477,聚陽,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
6209,今國光,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
6274,台燿,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
1590,亞德客-KY,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3689,湧德,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3019,亞光,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3090,日電貿,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2313,華通,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3105,穩懋,TPEx,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2412,中華電,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
8996,高力,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
3583,辛耘,TWSE,2026-01-09,60,60,2025-10-14,2026-01-08,initial_or_reentry_primary80
2467,志聖,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2382,廣達,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
4979,華星光,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
8131,福懋科,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6282,康舒,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6257,矽格,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
1605,華新,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3017,奇鋐,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
4958,臻鼎-KY,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3265,台星科,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6213,聯茂,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2301,光寶科,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
7751,竑騰,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6446,藥華藥,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
5289,宜鼎,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3036,文曄,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3402,漢科,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2383,台光電,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
1503,士電,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3624,光頡,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2481,強茂,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3236,千如,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2634,漢翔,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
5234,達興材料,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6788,華景電,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
1795,美時,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2371,大同,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6548,長科*,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
6284,佳邦,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
8088,品安,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
8064,東捷,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3138,耀登,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
3081,聯亞,TPEx,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2327,國巨*,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2347,聯強,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
2402,毅嘉,TWSE,2026-01-16,60,60,2025-10-21,2026-01-15,initial_or_reentry_primary80
1513,中興電,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
6239,力成,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
1514,亞力,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
6190,萬泰科,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2618,長榮航,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
4768,晶呈科技,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2049,上銀,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
3711,日月光投控,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2324,仁寶,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
3019,亞光,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2645,長榮航太,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2312,金寶,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
8271,宇瞻,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2884,玉山金,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
8046,南電,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2363,矽統,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
6640,均華,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2883,凱基金,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
6188,廣明,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
8021,尖點,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
4533,協易機,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
8358,金居,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
3305,昇貿,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
6515,穎崴,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
6215,和椿,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
5269,祥碩,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
4967,十銓,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2375,凱美,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
5483,中美晶,TPEx,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
1590,亞德客-KY,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
3406,玉晶光,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
3715,定穎投控,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
2492,華新科,TWSE,2026-01-23,60,60,2025-10-29,2026-01-22,initial_or_reentry_primary80
3036,文曄,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
3481,群創,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2329,華泰,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
3044,健鼎,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
8150,南茂,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
8096,擎亞,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
6548,長科*,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
6223,旺矽,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2359,所羅門,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
3289,宜特,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
6138,茂達,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
1785,光洋科,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
5425,台半,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2383,台光電,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
3533,嘉澤,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2409,友達,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2027,大成鋼,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
3231,緯創,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
6126,信音,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2345,智邦,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
4585,達明,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2441,超豐,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2451,創見,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2481,強茂,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
6139,亞翔,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
5388,中磊,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2486,一詮,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2344,華邦電,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
4583,台灣精銳,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
8088,品安,TPEx,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
2395,研華,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
6505,台塑化,TWSE,2026-01-30,60,60,2025-11-05,2026-01-29,initial_or_reentry_primary80
3362,先進光,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5530,龍巖,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8091,翔名,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8436,大江,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6284,佳邦,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6026,福邦證,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8255,朋程,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4167,松瑞藥,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6488,環球晶,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3317,尼克森,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3088,艾訊,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4123,晟德,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3689,湧德,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6903,巨漢,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3663,鑫科,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8064,東捷,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6290,良維,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5478,智冠,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6664,群翊,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4714,永捷,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6016,康和證,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6435,大中,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5904,寶雅,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3217,優群,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6894,衛司特,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5347,世界,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4749,新應材,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6841,長佳智能,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3587,閎康,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6265,方土昶,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3402,漢科,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8074,鉅橡,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8289,泰藝,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3207,耀勝,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6811,宏碁資訊,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6190,萬泰科,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6411,晶焱,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5309,系統電,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6147,頎邦,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3551,世禾,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3526,凡甲,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6146,耕興,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8147,正淩,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6015,宏遠證,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3213,茂訊,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5315,光聯,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5386,青雲,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3680,家登,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5381,合正,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4542,科嶠,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8086,宏捷科,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5483,中美晶,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6517,保勝光學,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5328,華容,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6596,寬宏藝術,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6584,南俊國際,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4105,東洋,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5340,建榮,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8390,金益鼎,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
6725,矽科宏晟,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
5291,邑昇,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4114,健喬,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4979,華星光,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
4991,環宇-KY,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
3529,力旺,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
8155,博智,TPEx,2026-02-06,60,60,2025-11-12,2026-02-05,initial_or_reentry_primary80
1519,華城,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
6239,力成,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2371,大同,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
1513,中興電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2308,台達電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2330,台積電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2634,漢翔,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
1590,亞德客-KY,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2412,中華電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2317,鴻海,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2049,上銀,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2027,大成鋼,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2303,聯電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
8299,群聯,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
6257,矽格,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3260,威剛,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2382,廣達,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3264,欣銓,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2353,宏碁,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
1514,亞力,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2344,華邦電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
1503,士電,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2301,光寶科,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2912,統一超,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3036,文曄,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3443,創意,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
8131,福懋科,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2327,國巨*,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2887,台新新光金,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3715,定穎投控,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2451,創見,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2884,玉山金,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2891,中信金,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
4967,十銓,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2883,凱基金,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
6944,兆聯實業,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
8932,智通*,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2395,研華,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
5289,宜鼎,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3413,京鼎,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2481,強茂,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
2409,友達,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3105,穩懋,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
6531,愛普*,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3017,奇鋐,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
3532,台勝科,TWSE,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
7751,竑騰,TPEx,2026-02-11,60,60,2025-11-17,2026-02-10,initial_or_reentry_primary80
