date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy
2016-01-18,1101,台泥,TWSE,26.50,26.90,26.25,26.60,7044076,187200559,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160101&stockNo=1101&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-01-04,2615,萬海,TWSE,18.25,18.30,17.40,17.40,20381931,360859972,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=2615&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-01-11,2615,萬海,TWSE,16.50,16.70,16.20,16.40,8020004,132369513,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=2615&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-01-18,2615,萬海,TWSE,17.40,18.70,17.40,18.70,21090242,386579603,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=2615&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-09,2615,萬海,TWSE,151.50,153.50,148.00,148.00,14427857,2163348726,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2615&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-16,2615,萬海,TWSE,153.00,153.00,148.00,148.00,14016119,2102154895,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2615&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-06-27,2618,長榮航,TWSE,14.90,14.90,14.70,14.90,8386054,124324348,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160601&stockNo=2618&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-07-04,2618,長榮航,TWSE,14.70,14.80,14.50,14.50,9674498,141283368,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160701&stockNo=2618&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-07-25,2637,慧洋-KY,TWSE,69.20,69.40,67.10,68.00,6550338,444639568,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220701&stockNo=2637&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-08-01,2637,慧洋-KY,TWSE,68.80,69.00,67.30,68.80,4756820,325203571,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=2637&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-05-16,2707,晶華,TWSE,193.00,193.50,191.50,192.50,273902,52730684,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=2707&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-05-23,2707,晶華,TWSE,191.00,193.00,189.00,193.00,317633,60732536,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=2707&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-02-20,2723,美食-KY,TWSE,296.00,296.00,290.00,290.50,188975,55105286,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=2723&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-03-01,2723,美食-KY,TWSE,296.50,296.50,290.50,295.00,369611,108425023,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=2723&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-03-08,2723,美食-KY,TWSE,313.50,313.50,309.00,310.50,839246,261268516,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=2723&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-05-04,2823,中壽,TWSE,32.85,33.15,32.55,32.55,17742980,582952316,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=2823&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-05-11,2823,中壽,TWSE,32.75,32.85,31.80,31.95,12291526,396121301,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=2823&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-03-07,2881,富邦金,TWSE,41.60,42.25,41.00,41.00,38079757,1582738942,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160301&stockNo=2881&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-03-14,2881,富邦金,TWSE,41.00,41.25,40.65,40.80,29042316,1189023539,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160301&stockNo=2881&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-08,2881,富邦金,TWSE,41.00,41.65,40.70,41.65,29566878,1216080341,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=2881&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-15,2881,富邦金,TWSE,41.90,41.95,41.30,41.50,9284847,385012533,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=2881&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-10-01,2886,兆豐金,TWSE,27.50,27.75,27.50,27.50,25793896,713756605,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181001&stockNo=2886&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-10-08,2886,兆豐金,TWSE,26.80,27.25,26.75,27.00,31901954,862894208,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181001&stockNo=2886&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-05-10,2887,台新新光金,TWSE,15.00,15.20,14.90,15.20,57621471,869341189,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=2887&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-05-17,2887,台新新光金,TWSE,13.80,14.10,13.65,13.80,58857150,814942852,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=2887&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-05-24,2887,台新新光金,TWSE,14.50,14.60,14.40,14.55,18228037,264780476,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=2887&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-07-09,2912,統一超,TWSE,350.50,355.00,350.00,351.50,1196898,421618096,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=2912&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-07-16,2912,統一超,TWSE,357.50,357.50,350.00,350.00,617647,217566857,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180701&stockNo=2912&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-05-27,2912,統一超,TWSE,305.50,310.00,305.00,308.00,748077,230346716,bounded_twse_mi_index_day_fallback,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20190527&type=ALLBUT0999&response=json,official_unadjusted_ohlcv_twse_mi_index_day_fallback,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-01-17,2915,潤泰全,TWSE,100.00,102.00,99.80,102.00,2762291,278478190,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=2915&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-01-24,2915,潤泰全,TWSE,95.00,96.00,93.50,95.90,3464466,328443639,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220101&stockNo=2915&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-02-09,2915,潤泰全,TWSE,100.00,100.50,99.30,99.80,1834135,182967805,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220201&stockNo=2915&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-10-24,2915,潤泰全,TWSE,54.40,54.60,52.90,52.90,5553592,298885406,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20221001&stockNo=2915&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-10-31,2915,潤泰全,TWSE,56.00,56.30,55.00,55.20,4016646,222913440,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20221001&stockNo=2915&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-07-31,3019,亞光,TWSE,66.10,71.10,66.10,71.10,34908797,2404868750,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170701&stockNo=3019&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-08-07,3019,亞光,TWSE,94.00,96.80,92.50,94.00,45125510,4262725240,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170801&stockNo=3019&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-06-24,3019,亞光,TWSE,81.40,82.70,80.70,82.70,2995851,244911007,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190601&stockNo=3019&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-07-01,3019,亞光,TWSE,90.00,93.00,89.70,89.70,13083400,1190066267,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190701&stockNo=3019&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-11-14,3023,信邦,TWSE,70.00,70.90,69.50,70.80,561913,39523044,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161101&stockNo=3023&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-11-21,3023,信邦,TWSE,66.60,67.70,66.20,67.50,771308,51743844,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161101&stockNo=3023&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-19,3023,信邦,TWSE,135.50,137.00,134.00,136.00,1048352,142328372,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=3023&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-26,3023,信邦,TWSE,134.00,134.00,132.50,133.00,696531,92793216,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=3023&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-01-11,3023,信邦,TWSE,259.00,259.00,247.00,258.50,3680349,929497970,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210101&stockNo=3023&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-01-18,3023,信邦,TWSE,255.00,255.50,246.00,255.00,851009,214191175,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210101&stockNo=3023&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-01,3035,智原,TWSE,37.55,37.75,37.20,37.35,2205701,82557837,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-08-08,3035,智原,TWSE,34.50,34.65,33.70,33.90,4564686,155307430,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160801&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-05-03,3035,智原,TWSE,74.60,74.60,68.50,69.80,34586812,2459958944,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-05-10,3035,智原,TWSE,68.10,68.30,65.00,66.90,13456967,895069550,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-09-12,3035,智原,TWSE,179.50,180.50,173.00,173.00,21412829,3792427182,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220901&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-09-19,3035,智原,TWSE,154.50,155.50,152.50,152.50,16883870,2598928438,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220901&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-10-31,3035,智原,TWSE,143.00,145.00,141.00,142.00,23463909,3352590559,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20221001&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-11-07,3035,智原,TWSE,142.50,153.50,142.50,149.00,33537492,4988421153,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20221101&stockNo=3035&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-09-05,3036,文曄,TWSE,43.70,43.85,43.00,43.50,1494726,65014824,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=3036&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-09-12,3036,文曄,TWSE,44.00,44.10,43.40,43.40,1228013,53562094,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=3036&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-06-19,3044,健鼎,TWSE,89.80,90.80,88.70,89.00,2424776,217254764,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3044&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-06-26,3044,健鼎,TWSE,81.50,83.60,80.80,82.30,2545821,209205458,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180601&stockNo=3044&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-26,3045,台灣大,TWSE,110.00,110.50,110.00,110.00,2428291,267342996,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190801&stockNo=3045&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-09-02,3045,台灣大,TWSE,112.00,112.50,111.50,112.50,1708422,191656965,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190901&stockNo=3045&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-03-30,3045,台灣大,TWSE,100.00,101.00,99.50,100.00,4391956,439149656,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200301&stockNo=3045&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-04-08,3045,台灣大,TWSE,102.00,103.50,101.50,103.50,5399794,555009169,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=3045&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-11-12,3059,華晶科,TWSE,24.00,24.25,23.55,23.75,2942202,70103302,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=3059&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-11-19,3059,華晶科,TWSE,25.00,25.70,24.95,25.35,3884446,98246937,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=3059&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-12-05,3081,聯亞,TPEx,124.00,125.50,121.00,124.50,5011000,617786000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3081&date=2022/12/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-12-12,3081,聯亞,TPEx,124.00,124.00,116.50,121.50,5181000,619152000,tpex_trading_stock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3081&date=2022/12/01&response=json,official_unadjusted_ohlcv_tpex_trading_stock_month_converted_from_thousand_units,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
