market,date,missing_keys,unique_tickers,estimated_response_bytes,network_authorized,network_authority_status
TPEx,2016-06-14,62,62,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-15,62,62,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-16,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-17,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-20,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-21,62,62,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-22,62,62,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-23,60,60,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-24,60,60,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-27,59,59,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-28,59,59,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-29,59,59,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-06-30,59,59,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-01,59,59,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-04,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-05,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-06,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-07,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-08,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-11,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-12,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-13,61,61,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-14,60,60,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-15,60,60,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-18,64,64,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-19,64,64,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-20,64,64,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-21,63,63,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-22,63,63,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-25,64,64,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-26,64,64,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-27,64,64,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-28,63,63,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-07-29,63,63,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-01,65,65,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-02,65,65,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-03,65,65,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-04,63,63,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-05,63,63,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-08,67,67,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-09,67,67,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-10,67,67,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-11,67,67,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-12,67,67,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-15,70,70,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-16,71,71,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-17,71,71,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-18,71,71,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-19,71,71,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-22,72,72,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-23,72,72,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-24,72,72,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-25,72,72,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-26,72,72,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-29,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-30,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-08-31,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-01,74,74,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-02,74,74,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-05,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-06,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-07,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-08,73,73,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-09,73,73,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-12,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-13,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-14,75,75,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-15,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-16,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-19,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-20,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-21,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-22,113,113,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-23,113,113,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-26,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-27,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-28,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-29,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-09-30,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-03,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-04,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-05,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-06,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-07,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-10,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-11,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-12,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-13,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-14,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-17,122,122,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-18,122,122,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-19,122,122,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-20,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-21,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-24,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-25,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-26,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-27,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-28,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-10-31,122,122,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-01,122,122,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-02,122,122,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-03,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-04,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-07,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-08,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-09,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-10,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-11,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-14,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-15,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-16,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-17,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-18,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-21,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-22,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-23,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-24,111,111,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-25,111,111,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-28,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-29,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-11-30,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-01,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-02,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-05,114,114,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-06,114,114,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-07,114,114,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-08,113,113,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-09,113,113,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-12,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-13,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-14,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-15,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-16,112,112,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-19,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-20,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-21,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-22,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-23,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-26,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-27,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-28,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-29,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2016-12-30,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-02,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-03,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-04,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-05,114,114,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-06,114,114,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-09,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-10,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-11,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-12,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-13,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-16,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-17,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-18,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-19,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-20,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-23,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-24,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-25,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-26,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-27,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-30,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-01-31,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-01,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-02,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-03,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-06,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-07,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-08,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-09,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-10,116,116,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-13,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-14,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-15,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-16,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-17,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-20,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-21,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-22,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-23,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-24,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-27,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-02-28,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-01,119,119,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-02,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-03,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-06,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-07,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-08,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-09,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-10,117,117,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-13,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-14,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-15,118,118,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-16,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-17,115,115,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-20,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-21,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-22,121,121,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-23,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-24,120,120,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-27,125,125,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-28,125,125,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-29,125,125,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-30,124,124,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-03-31,124,124,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-03,126,126,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-04,126,126,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-05,126,126,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-06,125,125,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-07,125,125,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-10,131,131,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-11,132,132,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-12,132,132,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-13,128,128,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-14,128,128,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-17,130,130,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-18,130,130,808670,False,audit_only_wait_strategy_center_decision
TPEx,2017-04-19,130,130,808670,False,audit_only_wait_strategy_center_decision
