family,market,date,status,wanted_tickers,filtered_rows,http_status,response_bytes,source_url,response_sha256,retrieval_time_utc,error
margin_short,TPEx,2024-01-25,accepted,526,146,200,92520,https://www.tpex.org.tw/www/zh-tw/margin/balance,d848fce73e5aac15b63dc5948da089ea32cbe575e5c25a05fbf5e53bb352eb8f,2026-07-11T08:57:35+00:00,
institutional,TPEx,2024-01-25,accepted,526,149,200,125132,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,8f8813bc9c8c13636a24a27cda6d41fea30126a225ee5da7d5ec159cc04e844f,2026-07-11T08:57:35+00:00,
institutional,TPEx,2024-01-26,accepted,526,150,200,125382,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,15cf0327b6ff7fbfb0d1d4b2cefa644b64edf4434528eac5f8a5517b40582542,2026-07-11T08:57:36+00:00,
securities_lending,TWSE,2024-01-26,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240126&response=json,bd8a41d984c4ac329e8a784ba9c73278364c185c0562bffef52c57fd01ca0eff,2026-07-11T08:57:36+00:00,parse_JSONDecodeError
margin_short,TPEx,2024-01-26,accepted,526,146,200,92465,https://www.tpex.org.tw/www/zh-tw/margin/balance,8487ebbe236d3fb9fcbb37803800051f5241aa462cbcc2f3e895877b2ebf98a5,2026-07-11T08:57:36+00:00,
institutional,TWSE,2024-01-29,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240129&selectType=ALLBUT0999&response=json,1106fee7fb8e33e433aeb12242ce86f998ba006f58de158000272cda207be39c,2026-07-11T08:57:36+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-01-29,no_rows_valid_official_response,521,0,200,112512,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240129&selectType=ALL&response=json,ba8eda6c5203109e4709d7c784df04499e8847d1ec5c23f50a5ddbf20027023f,2026-07-11T08:57:36+00:00,
securities_lending,TPEx,2024-01-26,accepted,526,150,200,86723,https://www.tpex.org.tw/www/zh-tw/margin/sbl,0a12b50fa71ea9d04935ce7d25e98f5ed0621f1d20aae56b246ca5f11f321ac2,2026-07-11T08:57:36+00:00,
securities_lending,TWSE,2024-01-29,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240129&response=json,7a35c53f2c835c8897e2beea8361d76a7797f600ea76a9320855b79300bf2185,2026-07-11T08:57:36+00:00,parse_JSONDecodeError
margin_short,TPEx,2024-01-29,accepted,521,142,200,92406,https://www.tpex.org.tw/www/zh-tw/margin/balance,51a3bab5add06b6e61af5c15e89b0d5c3214a77ba1de72151829d121e08c910e,2026-07-11T08:57:37+00:00,
margin_short,TWSE,2024-01-30,no_rows_valid_official_response,521,0,200,112616,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240130&selectType=ALL&response=json,5d6846dedf5bcf852a5bdb35d264090ef38a8f998b79b750d64bba47043963f8,2026-07-11T08:57:37+00:00,
securities_lending,TWSE,2024-01-30,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240130&response=json,34b4ac6125727e47de39b72ae66309add5532a5851c3d47bc7e2cd223a1c02a8,2026-07-11T08:57:37+00:00,parse_JSONDecodeError
institutional,TPEx,2024-01-29,accepted,521,146,200,127055,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,2391efed93737ec70354b875a408e0a1169ec3b17c2eed427c702a9e9aa85190,2026-07-11T08:57:36+00:00,
securities_lending,TPEx,2024-01-29,accepted,521,146,200,86670,https://www.tpex.org.tw/www/zh-tw/margin/sbl,e2b8e43bf54806b62ab08b6339f001a3fc91ea4ded2d11e7528fe7bdc43b7886,2026-07-11T08:57:37+00:00,
institutional,TWSE,2024-01-30,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240130&selectType=ALLBUT0999&response=json,ba8367c42fcf2890e966f0e97eea1fd208dfd694e44bae469c02fd2ef303433b,2026-07-11T08:57:37+00:00,parse_JSONDecodeError
institutional,TPEx,2024-01-30,accepted,521,143,200,124243,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,f6bd0ee37aa5dd81f1b7e5af75a7bd5ebaac82062332589c6c617bb398e2173b,2026-07-11T08:57:37+00:00,
institutional,TWSE,2024-01-31,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240131&selectType=ALLBUT0999&response=json,d1f6fb7f0c6f00c76fd49af72d8f37daf0ff354b25216bdfd18717542e5a058a,2026-07-11T08:57:38+00:00,parse_JSONDecodeError
margin_short,TPEx,2024-01-30,accepted,521,142,200,92510,https://www.tpex.org.tw/www/zh-tw/margin/balance,e3067e3a151a532f76012fb3dbe0769287db5dd92c7915acfe2d30c4916c05d9,2026-07-11T08:57:37+00:00,
margin_short,TWSE,2024-01-31,no_rows_valid_official_response,521,0,200,112457,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240131&selectType=ALL&response=json,62965a7f19ca0d928a70482fa6c5fd49b99f4a3bd9df7a2747c8f7120d64e1f3,2026-07-11T08:57:38+00:00,
securities_lending,TPEx,2024-01-30,accepted,521,146,200,87063,https://www.tpex.org.tw/www/zh-tw/margin/sbl,9381ebe9f9ec9fe93fc16c7b99fe2c1765ea566f2ccb22a94d97cda9cc76f5c1,2026-07-11T08:57:38+00:00,
margin_short,TPEx,2024-01-31,accepted,521,142,200,92420,https://www.tpex.org.tw/www/zh-tw/margin/balance,46b251a0f60239292c6bff1ccac2c2069a820817449d7f339e69aa03ef3b3862,2026-07-11T08:57:38+00:00,
securities_lending,TWSE,2024-01-31,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240131&response=json,6be4c1d9788bf00239ae3d82c4a3cc9c6c1077f47d7efaed4310031b6e367fc8,2026-07-11T08:57:38+00:00,parse_JSONDecodeError
institutional,TWSE,2024-02-01,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240201&selectType=ALLBUT0999&response=json,ec70426908abc7f0721d1a7c4a102ecc56eaa8e015302b731946b3cc7edb4a3b,2026-07-11T08:57:38+00:00,parse_JSONDecodeError
institutional,TPEx,2024-01-31,accepted,521,147,200,125635,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,1def513392c473d11c05c8e48bfea7ea92d3650e92cd39072a8b1eb6fb54107c,2026-07-11T08:57:38+00:00,
securities_lending,TWSE,2024-02-01,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240201&response=json,6fe74adc55957b1af5016d2adf89af98d887b9ce699ac430021cd7b33897b04b,2026-07-11T08:57:39+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-01-31,accepted,521,146,200,86949,https://www.tpex.org.tw/www/zh-tw/margin/sbl,70680c4f5561c1bab76164f7a8be3c4a0cc18cb0cd408c23dc4a9e967f9f4131,2026-07-11T08:57:38+00:00,
margin_short,TWSE,2024-02-01,no_rows_valid_official_response,521,0,200,112512,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240201&selectType=ALL&response=json,ac5592c03af72fd81ebf8261bf1a6acb029834f1fb2e57edb5fdf601382f5471,2026-07-11T08:57:38+00:00,
institutional,TPEx,2024-02-01,accepted,521,144,200,126620,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,e7f0f19ef56f37cf90ab6135bc0f6736e8d233c24ec974de5ae898d1b74cdde0,2026-07-11T08:57:39+00:00,
margin_short,TPEx,2024-02-01,accepted,521,142,200,92430,https://www.tpex.org.tw/www/zh-tw/margin/balance,b201a63025863e53799d83191a5ddaddcf6a3213585d806e429e23ebc5e2e855,2026-07-11T08:57:39+00:00,
institutional,TWSE,2024-02-02,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240202&selectType=ALLBUT0999&response=json,8aff85823acfe8869c4eab9ab122077c289dc9a65dd205879bebd3aebc1fe8cc,2026-07-11T08:57:39+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-02-01,accepted,521,146,200,87235,https://www.tpex.org.tw/www/zh-tw/margin/sbl,4166450fc236628c0889779dc1c3eccfa94c1bdf224666e879749fc11bdf1b49,2026-07-11T08:57:39+00:00,
securities_lending,TWSE,2024-02-02,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240202&response=json,9f3aafb884f8a25cf6c4b28c440e01bb3daf1e00d86c83b85f4c38aaeb719d01,2026-07-11T08:57:39+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-02-02,no_rows_valid_official_response,521,0,200,112602,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240202&selectType=ALL&response=json,12eab178c2260504cc5cf1d6113a618638c14b3b83ab3c74809f9b01990340d2,2026-07-11T08:57:39+00:00,
institutional,TPEx,2024-02-02,accepted,521,147,200,130955,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,211a5ab0c2e6f80be8f3794018d1219672676ba7279d2f22d3ace77efa3f1985,2026-07-11T08:57:39+00:00,
margin_short,TPEx,2024-02-02,accepted,521,142,200,92498,https://www.tpex.org.tw/www/zh-tw/margin/balance,08cfd2c98cf2c526487748ce3ebb877d3347bafd8aec6e4af4910a4de8835a62,2026-07-11T08:57:40+00:00,
margin_short,TWSE,2024-02-05,no_rows_valid_official_response,520,0,200,112727,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240205&selectType=ALL&response=json,f4b3568dbcd206eb8571e500df06038fe1c46c60ee31df4626a3462061b70764,2026-07-11T08:57:40+00:00,
institutional,TWSE,2024-02-05,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240205&selectType=ALLBUT0999&response=json,c2f95a2ef7d04cbdf9fe9cb502032cc9377f4b4f560d86f43a94c34d693f619f,2026-07-11T08:57:40+00:00,parse_JSONDecodeError
securities_lending,TWSE,2024-02-05,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240205&response=json,83813d41f240f8a06413dc0953b43af23d8293784b4cd1c254855f4ede3ad361,2026-07-11T08:57:40+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-02-02,accepted,521,146,200,87427,https://www.tpex.org.tw/www/zh-tw/margin/sbl,30497292fa85453b72ac6aed2935d500001e549eaad1e7c1157615b54f49b489,2026-07-11T08:57:40+00:00,
margin_short,TPEx,2024-02-05,accepted,520,141,200,92539,https://www.tpex.org.tw/www/zh-tw/margin/balance,7d04bf507ae260147e0671160bccaaf144ac62bc029c2b82686cc0844a3b51cb,2026-07-11T08:57:40+00:00,
institutional,TPEx,2024-02-05,accepted,520,146,200,132361,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,655339b49cce5e5c0ab146082eb37581b7d3d3743936cf2445d2d46a533c9993,2026-07-11T08:57:40+00:00,
securities_lending,TPEx,2024-02-05,accepted,520,145,200,87428,https://www.tpex.org.tw/www/zh-tw/margin/sbl,a53d4e9c4216c15043d531c0ede4a8056bbc4191e08b29336d65f9ca2967701d,2026-07-11T08:57:40+00:00,
institutional,TWSE,2024-02-06,failed,514,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240206&selectType=ALLBUT0999&response=json,f8d7402af63c44f14bf48ab2a1b41c8be078a9814ddb8cda188b41492ba91b30,2026-07-11T08:57:41+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-02-06,no_rows_valid_official_response,514,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240206&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:41+00:00,
securities_lending,TWSE,2024-02-06,failed,514,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240206&response=json,3f419462b31d2da556439557f5192e894ee6fc6a1295f963bdcdaad819b90824,2026-07-11T08:57:41+00:00,parse_JSONDecodeError
margin_short,TPEx,2024-02-06,no_rows_valid_official_response,514,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,a31609d7bc2075361ac72612beb0bda0c0190aab5c769f495bd7b65501a3bf88,2026-07-11T08:57:41+00:00,
institutional,TPEx,2024-02-06,no_rows_valid_official_response,514,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,79586621ff3c93230e8fa269e44402ad27a127403635f763b93fe2eea51f9c7f,2026-07-11T08:57:41+00:00,
institutional,TWSE,2024-02-07,failed,514,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240207&selectType=ALLBUT0999&response=json,a8e6444d6980ef8e99068adc25f53b2ea0e7ae8dd2dac2350833592c8ea86230,2026-07-11T08:57:41+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-02-06,no_rows_valid_official_response,514,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,63110ca55bf1b057e0e7b327bd346046d235adadab2dfb48173d200418dada5e,2026-07-11T08:57:41+00:00,
margin_short,TWSE,2024-02-07,no_rows_valid_official_response,514,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240207&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:41+00:00,
institutional,TPEx,2024-02-07,no_rows_valid_official_response,514,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,cfd8d268189337f7923d37c4cc901fac4f8ff309dd81f2958cdcb3c6e7a101a5,2026-07-11T08:57:41+00:00,
securities_lending,TWSE,2024-02-07,failed,514,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240207&response=json,4c70990f45e5199d4166b8892f2f185a013bc8ab96ece1e4419aaa0de5840fd9,2026-07-11T08:57:41+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-02-07,no_rows_valid_official_response,514,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,3c87562c1a6289a110a539dca983f19f2baa6e04f946e1a3633233b745105952,2026-07-11T08:57:42+00:00,
margin_short,TPEx,2024-02-07,no_rows_valid_official_response,514,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,09492e7d6dc4552eac88799490793c90c17b435d77e7a983bd1f009eabd99e67,2026-07-11T08:57:41+00:00,
margin_short,TWSE,2024-02-08,no_rows_valid_official_response,520,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240208&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:42+00:00,
institutional,TPEx,2024-02-08,no_rows_valid_official_response,520,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,cfdfe65d5dac13974d587fb1310fcd805cf1851b45729d43b8c824664b8f9963,2026-07-11T08:57:42+00:00,
institutional,TWSE,2024-02-08,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240208&selectType=ALLBUT0999&response=json,f88a62379e158adf4dccf13513c32bd042ae2479c25e886b4d3909cff3c21cb3,2026-07-11T08:57:42+00:00,parse_JSONDecodeError
securities_lending,TWSE,2024-02-08,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240208&response=json,fb2553ec8e1644fcd887c5ce2615c9c0bcf3a155aac4618c4c595bfedd3a072b,2026-07-11T08:57:42+00:00,parse_JSONDecodeError
margin_short,TPEx,2024-02-08,no_rows_valid_official_response,520,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,9e082dafdaa312d54ce61f04718385b0bb201f5602c5e452c7d580d6da8714f9,2026-07-11T08:57:42+00:00,
institutional,TWSE,2024-02-09,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240209&selectType=ALLBUT0999&response=json,088b2082a02a1b79fdcc42afecd11bb7e6de2cd75343cab029a016300e546b97,2026-07-11T08:57:42+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-02-08,no_rows_valid_official_response,520,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,aa5e1f5038c1ca11452de0b5aa4076ab3b93335a1e915f8a7e88c618bd287198,2026-07-11T08:57:42+00:00,
margin_short,TWSE,2024-02-09,no_rows_valid_official_response,520,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240209&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:42+00:00,
securities_lending,TWSE,2024-02-09,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240209&response=json,731937be4c5d7d29d6ca52397a355f402a421d64c7ddae65bac7b2bc1fc2dd2a,2026-07-11T08:57:42+00:00,parse_JSONDecodeError
institutional,TPEx,2024-02-09,no_rows_valid_official_response,520,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,c0777cd4fd99d10d6843f2c48880c1daf07f3bd4d6af15459c7f5245dc4b4f50,2026-07-11T08:57:43+00:00,
margin_short,TPEx,2024-02-09,no_rows_valid_official_response,520,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,c36ab9f8a12b6b6b14ddb775255c8bd493f6b73d119b62f4b60afd38b5fdc0c9,2026-07-11T08:57:43+00:00,
securities_lending,TPEx,2024-02-09,no_rows_valid_official_response,520,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,70182ef3a6ff69abe538f48eadf0af42e9e1a2cbf0f9bb718c2cfa9450b23f03,2026-07-11T08:57:43+00:00,
institutional,TWSE,2024-02-12,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240212&selectType=ALLBUT0999&response=json,f7205cc60f43109c77bde4b331b3e4fa0630e93eec161f2f7e1d9b756b8083cc,2026-07-11T08:57:43+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-02-12,no_rows_valid_official_response,520,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240212&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:43+00:00,
securities_lending,TWSE,2024-02-12,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240212&response=json,7078f18e89fafa0ab79d7cb4836b57a543f11be4c26e52d42e7dc54a647f50c5,2026-07-11T08:57:43+00:00,parse_JSONDecodeError
institutional,TPEx,2024-02-12,no_rows_valid_official_response,520,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,3fa66433449f1db8f4780bd6792fe8c5c987fc603c157dc81e6a0a58c5c11199,2026-07-11T08:57:43+00:00,
margin_short,TPEx,2024-02-12,no_rows_valid_official_response,520,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,d44c2e8c474b497c683fa2e736b85d9c74a8dc810419225e416b37ac7ce8c3f5,2026-07-11T08:57:43+00:00,
securities_lending,TPEx,2024-02-12,no_rows_valid_official_response,520,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,58bd80fc66c49b8daba437af6f24c8b5b0bae3d5da1e0babac6087d65543e03e,2026-07-11T08:57:43+00:00,
securities_lending,TWSE,2024-02-13,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240213&response=json,2e99ecc9d6a3c83c10345332f5cc5c4cbb26226f693eaf7720b2eaa204158c87,2026-07-11T08:57:44+00:00,parse_JSONDecodeError
institutional,TWSE,2024-02-13,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240213&selectType=ALLBUT0999&response=json,a0a3bb1b9259c9a5f954ac3392966c4e8ec7d81d1d2c920f705249c556d76836,2026-07-11T08:57:43+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-02-13,no_rows_valid_official_response,520,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240213&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:43+00:00,
institutional,TPEx,2024-02-13,no_rows_valid_official_response,520,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,7a0dada2501acf0696dc02b76106209befc7bd56ccf2ed7e47334b58443b2da4,2026-07-11T08:57:44+00:00,
margin_short,TPEx,2024-02-13,no_rows_valid_official_response,520,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,a820159d582a189e470cef7394bf817c81ad8c4dd4184d8f075789572cc446ec,2026-07-11T08:57:44+00:00,
securities_lending,TPEx,2024-02-13,no_rows_valid_official_response,520,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,47bfa15ac14a14c52416822ada705c528286206c861a3a4f704b2a8da1e194ff,2026-07-11T08:57:44+00:00,
institutional,TWSE,2024-02-14,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240214&selectType=ALLBUT0999&response=json,2fc5d159ad6ad99ac05969790cd26b670bd3a630a64c97d95921e9b061896f84,2026-07-11T08:57:44+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-02-14,no_rows_valid_official_response,520,0,200,50,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240214&selectType=ALL&response=json,1857ef3a55678c4757560d15a68c3b7823fd0023b6762656faa31acce2d13538,2026-07-11T08:57:44+00:00,
securities_lending,TWSE,2024-02-14,failed,520,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240214&response=json,deaa66e085f8f77fdb175d2f3b2487d1e7619eec360318636abbb56682644c7f,2026-07-11T08:57:44+00:00,parse_JSONDecodeError
margin_short,TPEx,2024-02-14,no_rows_valid_official_response,520,0,200,419,https://www.tpex.org.tw/www/zh-tw/margin/balance,2e1490956f9c4cbb3c9f751bbaa27e0bf7ef15864c6a2f0dacf046cfa0bd2696,2026-07-11T08:57:44+00:00,
institutional,TPEx,2024-02-14,no_rows_valid_official_response,520,0,200,641,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,360b510cba15daca0a31fc02c4048618b473197e88cb9ac3f1401748fe118b60,2026-07-11T08:57:44+00:00,
securities_lending,TPEx,2024-02-14,no_rows_valid_official_response,520,0,200,379,https://www.tpex.org.tw/www/zh-tw/margin/sbl,66886e7665b95c552e229c1359732d3ee8004ce106c9fb2940706b7655ad20bd,2026-07-11T08:57:44+00:00,
securities_lending,TWSE,2024-02-15,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240215&response=json,07b17cf1ac96df3bb37c60e4e00ca1a2c03b111c496a8b6c6ff2f6a33f506f37,2026-07-11T08:57:45+00:00,parse_JSONDecodeError
institutional,TWSE,2024-02-15,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240215&selectType=ALLBUT0999&response=json,6ee77cf3a554526d7fbb94603d1f94049a770c9f12968489f8cc1c641b9cac1c,2026-07-11T08:57:45+00:00,parse_JSONDecodeError
margin_short,TWSE,2024-02-15,no_rows_valid_official_response,526,0,200,112972,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240215&selectType=ALL&response=json,ef66b5dc764319eb5fc42cc5623cf6814e81e7275d165b9a3d01ae4f201373f2,2026-07-11T08:57:45+00:00,
margin_short,TPEx,2024-02-15,accepted,526,145,200,92655,https://www.tpex.org.tw/www/zh-tw/margin/balance,a0ea77bcddaa05b550c97ced78fa76c6b83ce9ee02e55d789c57a450a360f651,2026-07-11T08:57:45+00:00,
margin_short,TWSE,2024-02-16,no_rows_valid_official_response,526,0,200,113133,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20240216&selectType=ALL&response=json,4ab0a6067405dced50963061b8591d62391b0793aa7f83e30ef9490c22544b44,2026-07-11T08:57:45+00:00,
institutional,TPEx,2024-02-15,accepted,526,149,200,136130,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,558218e9b236b019c8d8f6cf4ef4cfeaa5575cb7859987b5e2484effa007e568,2026-07-11T08:57:45+00:00,
securities_lending,TWSE,2024-02-16,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20240216&response=json,0e0fd91ff90b74b11c10b4279edf90f53ba62fc43f217164a21be027653536bc,2026-07-11T08:57:45+00:00,parse_JSONDecodeError
institutional,TWSE,2024-02-16,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20240216&selectType=ALLBUT0999&response=json,be635f3ed4b83397b4eefdba81e61fb8cf3c642a81c62f7c8de1f862860e36f7,2026-07-11T08:57:45+00:00,parse_JSONDecodeError
securities_lending,TPEx,2024-02-15,accepted,526,148,200,86411,https://www.tpex.org.tw/www/zh-tw/margin/sbl,070e10d90318cda948a81cdee4768dbe120359c44d990fb73fdc0e6aa7f72509,2026-07-11T08:57:45+00:00,
