strategy,ticker,holding_start,holding_end,trading_day_marks,source_ledger,authority_status
old_ai7_three_chip,2308,2025-12-09 00:00:00,2025-12-17 00:00:00,21,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-12-23 00:00:00,2025-12-23 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2025-12-26 00:00:00,2026-03-09 00:00:00,129,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2026-01-06 00:00:00,2026-02-09 00:00:00,75,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2026-02-24 00:00:00,2026-03-09 00:00:00,27,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2026-03-12 00:00:00,2026-05-19 00:00:00,138,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2026-03-24 00:00:00,2026-05-19 00:00:00,114,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2026-06-02 00:00:00,2026-06-22 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,2308,2026-06-10 00:00:00,2026-06-22 00:00:00,24,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2025-07-14 00:00:00,2025-07-14 00:00:00,3,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2025-10-01 00:00:00,2025-10-27 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2025-11-07 00:00:00,2025-11-24 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2025-11-27 00:00:00,2025-12-17 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2026-02-25 00:00:00,2026-03-23 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2026-04-20 00:00:00,2026-05-11 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2026-05-22 00:00:00,2026-06-08 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_three_chip,6669,2026-07-09 00:00:00,2026-07-17 00:00:00,18,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\old_ai7_three_chip_four_strategy_contract_20260721\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
