event_id,ticker,name,event_date,previous_status,new_status,transition_type,source_snapshot_date,source_url,source_type,verification_status,matched_announcement_date,matched_announcement_url,matched_keywords,matched_excerpt,notes
tpex_transition_000089,2719,燦星旅,2022-01-27,altered+periodic+cycle_030,normal,altered_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000090,2719,燦星旅,2022-02-07,normal,altered+periodic+cycle_030,normal_to_altered,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000091,2719,燦星旅,2022-07-21,altered+periodic+cycle_030,suspended,status_change,2022-07-21,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000092,2719,燦星旅,2022-08-01,suspended,altered+periodic+cycle_030,status_change,2022-08-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000093,2719,燦星旅,2022-11-17,altered+periodic+cycle_030,normal,altered_to_normal,2022-11-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000094,2724,富驛-KY,2017-04-07,normal,altered+periodic+cycle_030,normal_to_altered,2017-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000095,2724,富驛-KY,2017-05-18,altered+periodic+cycle_030,altered,status_change,2017-05-18,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000096,2724,富驛-KY,2017-06-23,altered,altered+periodic+cycle_030,status_change,2017-06-23,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000097,2724,富驛-KY,2017-07-06,altered+periodic+cycle_030,suspended,status_change,2017-07-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000098,2724,富驛-KY,2018-01-09,suspended,altered+periodic+cycle_030,status_change,2018-01-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000099,2724,富驛-KY,2018-01-18,altered+periodic+cycle_030,altered+periodic+cycle_045,status_change,2018-01-18,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000100,2724,富驛-KY,2018-02-01,altered+periodic+cycle_045,altered+periodic+cycle_030,status_change,2018-02-01,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000101,2724,富驛-KY,2018-02-13,altered+periodic+cycle_030,normal,altered_to_normal,2018-02-12,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000102,2724,富驛-KY,2018-02-21,normal,altered+periodic+cycle_030,normal_to_altered,2018-02-21,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000103,2724,富驛-KY,2019-01-31,altered+periodic+cycle_030,normal,altered_to_normal,2019-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000104,2724,富驛-KY,2019-02-11,normal,altered+periodic+cycle_030,normal_to_altered,2019-02-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000105,2724,富驛-KY,2020-01-21,altered+periodic+cycle_030,normal,altered_to_normal,2020-01-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000106,2724,富驛-KY,2020-01-30,normal,altered+periodic+cycle_030,normal_to_altered,2020-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000107,2724,富驛-KY,2021-02-06,altered+periodic+cycle_030,normal,altered_to_normal,2021-02-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000108,2724,富驛-KY,2021-02-17,normal,altered+periodic+cycle_030,normal_to_altered,2021-02-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000109,2724,富驛-KY,2021-12-29,altered+periodic+cycle_030,suspended,status_change,2021-12-29,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000110,2724,富驛-KY,2022-01-10,suspended,altered+periodic+cycle_030,status_change,2022-01-10,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000111,2724,富驛-KY,2022-01-27,altered+periodic+cycle_030,normal,altered_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000112,2724,富驛-KY,2022-02-07,normal,altered+periodic+cycle_030,normal_to_altered,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000113,2724,富驛-KY,2022-04-07,altered+periodic+cycle_030,altered,status_change,2022-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000114,2724,富驛-KY,2023-01-18,altered,normal,altered_to_normal,2023-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000115,2724,富驛-KY,2023-01-30,normal,altered,normal_to_altered,2023-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000116,2724,藝舍-KY,2024-02-06,altered,normal,altered_to_normal,2024-02-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000117,2724,藝舍-KY,2024-02-15,normal,altered,normal_to_altered,2024-02-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000118,2724,藝舍-KY,2024-04-17,altered,altered+cycle_010,status_change,2024-04-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000119,2724,藝舍-KY,2024-05-02,altered+cycle_010,altered,status_change,2024-05-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000120,2724,藝舍-KY,2024-11-19,altered,normal,altered_to_normal,2024-11-18,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000121,2726,雅茗-KY,2023-10-26,normal,suspended,normal_to_suspended,2023-10-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000122,2726,雅茗-KY,2023-11-04,suspended,normal,suspended_to_normal,2023-11-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000123,2740,天蔥,2019-08-19,normal,altered,normal_to_altered,2019-08-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000124,2740,天蔥,2020-01-21,altered,normal,altered_to_normal,2020-01-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000125,2740,天蔥,2020-01-30,normal,altered,normal_to_altered,2020-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000126,2740,天蔥,2020-02-13,altered,suspended,status_change,2020-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000127,2740,天蔥,2020-02-24,suspended,altered,status_change,2020-02-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000128,2740,天蔥,2020-05-20,altered,normal,altered_to_normal,2020-05-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000129,2740,天蔥,2021-04-07,normal,altered,normal_to_altered,2021-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000130,2740,天蔥,2021-11-18,altered,altered+periodic+cycle_030,status_change,2021-11-18,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000131,2740,天蔥,2022-01-27,altered+periodic+cycle_030,normal,altered_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_000132,2740,天蔥,2022-02-07,normal,altered+periodic+cycle_030,normal_to_altered,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
