date,symbol,ticker,name,margin_buy,margin_sell,margin_balance,margin_balance_change,short_sell,short_cover,short_balance,short_balance_change,securities_lending_balance,securities_lending_balance_change,margin_balance_5d_change_pct,margin_balance_20d_change_pct,short_balance_5d_change_pct,short_balance_20d_change_pct,lending_balance_5d_change_pct,lending_balance_20d_change_pct,margin_overheat_flag,short_lending_pressure_flag,data_source,source_url,data_quality_status
2023-08-31,6669,6669.TW,緯穎,552,279,2506,273,21,24,98,-3,,,7.6923,20.5967,-5.7692,-22.2222,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230831&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,0050,0050.TW,元大台灣50,14,5,1079,9,1,8,176,-7,,,-3.7467,30.4716,1.1494,351.2821,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,00631L,00631L.TW,元大台灣50正2,115,125,5125,-11,20,15,1393,5,,,-3.0274,93.9818,5.8511,10.3803,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,2308,2308.TW,台達電,151,45,3230,106,1,4,85,-3,,,8.6810,-13.8896,-1.1628,-15.8416,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,2317,2317.TW,鴻海,1533,786,54372,741,9,2,485,7,,,10.7305,16.4432,380.1980,206.9620,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,2330,2330.TW,台積電,109,523,14040,-436,13,8,109,5,,,-7.8982,-1.0152,12.3711,-22.1429,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,2382,2382.TW,廣達,5274,5663,60584,-392,359,808,8569,-449,,,-2.7201,12.5866,7.7049,37.0601,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,2454,2454.TW,聯發科,85,137,6314,-55,8,18,297,-10,,,-0.5356,-7.7844,78.9157,-6.0127,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,3231,3231.TW,緯創,14430,20641,111857,-6248,1117,2492,8607,-1375,,,4.0259,-27.9676,-2.4039,14.9286,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-01,6669,6669.TW,緯穎,261,204,2561,55,28,37,89,-9,,,5.5212,17.6390,-27.0492,14.1026,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230901&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,0050,0050.TW,元大台灣50,4,23,1059,-20,9,0,185,9,,,-4.1629,31.0644,2.2099,302.1739,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,00631L,00631L.TW,元大台灣50正2,91,128,5088,-37,26,29,1390,-3,,,-6.6079,132.8604,6.1069,8.3398,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,2308,2308.TW,台達電,218,141,3307,77,7,11,81,-4,,,8.8904,-13.6554,-3.5714,-21.3592,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,2317,2317.TW,鴻海,1600,931,55030,658,8,7,486,1,,,8.3609,15.8892,155.7895,230.6122,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,2330,2330.TW,台積電,94,289,13844,-196,13,7,115,6,,,-7.7866,-1.5993,-1.7094,-9.4488,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,2382,2382.TW,廣達,2578,2322,60768,184,430,439,8560,-9,,,3.6166,0.3584,8.5055,11.4003,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,2454,2454.TW,聯發科,97,87,6323,9,10,8,299,2,,,0.5886,-7.9354,70.8571,-8.8415,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,3231,3231.TW,緯創,3995,8909,106940,-4917,2430,568,10469,1862,,,0.6267,-36.2028,17.1684,-6.7100,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-04,6669,6669.TW,緯穎,259,106,2713,152,17,27,79,-10,,,16.5378,13.3250,-12.2222,0.0000,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230904&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,0050,0050.TW,元大台灣50,20,9,1070,11,1,6,180,-5,,,-2.6388,19.5531,-6.2500,339.0244,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,00631L,00631L.TW,元大台灣50正2,54,64,5078,-10,25,5,1410,20,,,-7.9739,97.8185,6.3348,11.8160,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,2308,2308.TW,台達電,195,68,3434,127,2,8,75,-6,,,12.0392,-8.9125,-20.2128,-32.4324,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,2317,2317.TW,鴻海,737,304,55452,422,0,28,458,-28,,,8.0009,17.2595,2.0045,195.4839,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,2330,2330.TW,台積電,190,84,13937,93,0,22,93,-22,,,-3.3026,-2.3404,-8.8235,-11.4286,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,2382,2382.TW,廣達,1504,1504,60693,-75,244,288,8516,-44,,,1.8715,-2.4793,1.4655,11.9790,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,2454,2454.TW,聯發科,422,177,6566,243,27,23,303,4,,,3.7939,-6.3872,61.1702,0.3311,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,3231,3231.TW,緯創,2828,3076,106679,-261,522,1149,9842,-627,,,-0.0543,-36.5210,14.6953,-20.3851,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-05,6669,6669.TW,緯穎,68,85,2696,-17,13,3,89,10,,,13.4680,11.3130,-1.1111,-35.0365,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230905&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,0050,0050.TW,元大台灣50,13,24,1056,-14,6,8,178,-2,,,-0.6585,20.0000,-5.8201,249.0196,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,00631L,00631L.TW,元大台灣50正2,49,490,4637,-441,16,5,1421,11,,,-8.6125,81.7719,1.4276,11.1894,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,2308,2308.TW,台達電,589,92,3931,497,6,2,79,4,,,25.7518,12.1541,-13.1868,-27.5229,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,2317,2317.TW,鴻海,902,367,55961,509,4,9,453,-5,,,8.2334,19.2893,-2.1598,168.0473,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,2330,2330.TW,台積電,220,138,13997,60,0,14,79,-14,,,-1.3601,-1.7065,-29.4643,-29.4643,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,2382,2382.TW,廣達,5480,4926,60746,53,557,316,8757,241,,,1.8681,0.9808,3.6822,-5.4218,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,2454,2454.TW,聯發科,159,207,6511,-55,5,16,292,-11,,,1.8776,-5.2670,14.0625,-8.7500,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,3231,3231.TW,緯創,1753,6802,101627,-5052,266,1004,9104,-738,,,-2.7800,-36.8278,6.9926,-24.7479,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-06,6669,6669.TW,緯穎,76,215,2557,-139,5,5,89,0,,,14.5096,20.1033,-11.8812,-10.1010,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230906&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,0050,0050.TW,元大台灣50,38,9,1081,25,9,9,178,0,,,1.0280,17.2451,-2.7322,212.2807,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,00631L,00631L.TW,元大台灣50正2,223,186,4674,37,57,85,1393,-28,,,-8.9953,28.5479,0.3602,8.3204,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,2308,2308.TW,台達電,71,154,3848,-83,48,2,125,46,,,23.1754,12.3176,42.0455,28.8660,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,2317,2317.TW,鴻海,319,420,55129,-832,4,22,435,-18,,,2.7932,18.8099,-8.9958,204.1958,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,2330,2330.TW,台積電,511,110,14367,370,4,25,58,-21,,,-0.7530,1.5120,-44.2308,-51.2605,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,2382,2382.TW,廣達,3307,1528,62525,1779,292,201,8848,91,,,2.5403,17.6122,-1.8851,-7.2537,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,2454,2454.TW,聯發科,50,188,6370,-141,66,7,351,59,,,0.0157,-7.1834,14.3322,11.4286,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,3231,3231.TW,緯創,3539,3487,101651,24,351,683,8772,-332,,,-13.9317,-29.9157,-12.1218,-28.8622,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-07,6669,6669.TW,緯穎,105,75,2583,26,2,5,86,-3,,,3.0726,41.6895,-12.2449,-11.3402,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230907&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,0050,0050.TW,元大台灣50,16,20,1067,-14,11,8,181,3,,,-1.1121,11.6109,2.8409,187.3016,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,00631L,00631L.TW,元大台灣50正2,394,103,4965,291,8,19,1382,-11,,,-3.1220,27.9639,-0.7897,5.0152,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,2308,2308.TW,台達電,168,61,3948,100,12,9,128,3,,,22.2291,18.3453,50.5882,16.3636,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,2317,2317.TW,鴻海,1744,538,55997,868,4,22,417,-18,,,2.9887,22.7358,-14.0206,120.6349,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,2330,2330.TW,台積電,538,119,14753,386,0,53,5,-53,,,5.0783,2.5796,-95.4128,-95.7265,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,2382,2382.TW,廣達,3894,4370,62025,-500,259,791,8316,-532,,,2.3785,15.3396,-2.9525,-22.6778,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,2454,2454.TW,聯發科,149,70,6443,73,24,23,352,1,,,2.0431,-5.9965,18.5185,-4.8649,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,3231,3231.TW,緯創,1549,3427,99707,-1944,975,500,9247,475,,,-10.8621,-30.9743,7.4358,-27.4802,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-08,6669,6669.TW,緯穎,72,116,2537,-46,6,12,80,-6,,,-0.9371,39.1662,-10.1124,-22.3301,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230908&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,0050,0050.TW,元大台灣50,29,14,1081,14,10,7,184,3,,,2.0774,-0.6434,-0.5405,222.8070,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,00631L,00631L.TW,元大台灣50正2,516,171,5310,345,9,44,1347,-35,,,4.3632,18.6857,-3.0935,1.4307,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,2308,2308.TW,台達電,259,201,4004,56,22,20,130,2,,,21.0765,21.0033,60.4938,52.9412,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,2317,2317.TW,鴻海,942,392,56546,549,0,14,403,-14,,,2.7549,25.5573,-17.0782,26.3323,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,2330,2330.TW,台積電,512,124,15124,371,0,5,0,-5,,,9.2459,7.3538,-100.0000,-100.0000,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,2382,2382.TW,廣達,4277,11053,55214,-6811,641,1415,7542,-774,,,-9.1397,-5.5735,-11.8925,-36.1389,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,2454,2454.TW,聯發科,119,89,6471,28,12,0,364,12,,,2.3407,-5.5742,21.7391,12.6935,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,3231,3231.TW,緯創,7232,11913,94956,-4751,2937,2319,9865,618,,,-11.2063,-26.7552,-5.7694,-1.0234,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-11,6669,6669.TW,緯穎,120,165,2492,-45,8,16,72,-8,,,-8.1460,30.1985,-8.8608,-33.9450,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230911&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,0050,0050.TW,元大台灣50,12,23,1069,-12,11,8,187,3,,,-0.0935,-3.3454,3.8889,167.1429,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,00631L,00631L.TW,元大台灣50正2,157,451,5016,-294,31,18,1360,13,,,-1.2210,6.4516,-3.5461,3.4221,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,2308,2308.TW,台達電,47,61,3972,-32,27,6,151,21,,,15.6669,21.9153,101.3333,73.5632,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,2317,2317.TW,鴻海,300,1058,55786,-760,37,186,254,-149,,,0.6023,29.0835,-44.5415,5.3942,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,2330,2330.TW,台積電,382,313,15180,56,0,0,0,0,,,8.9187,7.7666,-100.0000,-100.0000,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,2382,2382.TW,廣達,2604,2012,55646,432,779,987,7334,-208,,,-8.3156,-11.5438,-13.8798,-39.7024,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,2454,2454.TW,聯發科,359,341,6485,14,32,17,379,15,,,-1.2336,-5.5078,25.0825,90.4523,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,3231,3231.TW,緯創,2120,2715,94320,-636,1340,2298,8907,-958,,,-11.5852,-28.0500,-9.5001,-13.5495,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-12,6669,6669.TW,緯穎,130,121,2501,9,10,20,62,-10,,,-7.2329,20.1826,-30.3371,-47.0085,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230912&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,0050,0050.TW,元大台灣50,11,26,1054,-15,3,3,187,0,,,-0.1894,-6.8905,5.0562,159.7222,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,00631L,00631L.TW,元大台灣50正2,150,96,5070,54,15,6,1369,9,,,9.3379,7.4836,-3.6594,3.7908,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,2308,2308.TW,台達電,96,119,3949,-23,17,4,164,13,,,0.4579,19.9575,107.5949,112.9870,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,2317,2317.TW,鴻海,880,326,56323,537,2,26,230,-24,,,0.6469,23.0647,-49.2274,6.4815,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,2330,2330.TW,台積電,384,358,15192,12,0,0,0,0,,,8.5375,7.1746,-100.0000,-100.0000,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,2382,2382.TW,廣達,1625,2037,55189,-457,890,345,7879,545,,,-9.1479,-23.4071,-10.0263,-42.4050,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,2454,2454.TW,聯發科,467,432,6512,27,11,49,341,-38,,,0.0154,1.4646,16.7808,67.9803,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,3231,3231.TW,緯創,2223,1746,94606,286,561,1383,8085,-822,,,-6.9086,-29.0150,-11.1929,-40.1022,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-13,6669,6669.TW,緯穎,104,98,2507,6,12,7,67,5,,,-1.9554,8.7636,-24.7191,-48.8550,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230913&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-14,0050,0050.TW,元大台灣50,8,114,948,-106,13,1,199,12,,,-12.3034,-22.4223,11.7978,176.3889,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230914&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-14,00631L,00631L.TW,元大台灣50正2,275,575,4770,-300,77,40,1406,37,,,2.0539,-4.6953,0.9332,5.9533,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230914&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-14,2308,2308.TW,台達電,90,233,3799,-150,13,8,169,5,,,-1.2734,17.9081,35.2000,101.1905,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230914&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-14,2317,2317.TW,鴻海,823,400,56738,415,4,130,104,-126,,,2.9186,25.5182,-76.0920,-32.4675,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230914&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2023-09-14,2330,2330.TW,台積電,223,650,14760,-432,52,0,52,52,,,2.7354,4.0829,-10.3448,-49.0196,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20230914&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
