date,market,blocked_reason,row_count
2015-07-23,TWSE,zero_or_missing_trade_fields,3
2015-07-23,TPEx,non_common_stock_security_code,3466
2015-07-23,TPEx,zero_or_missing_trade_fields,20
2015-07-24,TWSE,non_common_stock_security_code,54
2015-07-24,TWSE,zero_or_missing_trade_fields,5
2015-07-24,TPEx,non_common_stock_security_code,3455
2015-07-24,TPEx,zero_or_missing_trade_fields,26
2015-07-27,TWSE,non_common_stock_security_code,54
2015-07-27,TWSE,zero_or_missing_trade_fields,4
2015-07-27,TPEx,non_common_stock_security_code,3477
2015-07-27,TPEx,zero_or_missing_trade_fields,24
2015-07-28,TWSE,non_common_stock_security_code,54
2015-07-28,TWSE,zero_or_missing_trade_fields,4
2015-07-28,TPEx,non_common_stock_security_code,3484
2015-07-28,TPEx,zero_or_missing_trade_fields,20
2015-07-29,TWSE,non_common_stock_security_code,54
2015-07-29,TWSE,zero_or_missing_trade_fields,6
2015-07-29,TPEx,non_common_stock_security_code,3506
2015-07-29,TPEx,zero_or_missing_trade_fields,26
2015-07-30,TWSE,non_common_stock_security_code,54
2015-07-30,TWSE,zero_or_missing_trade_fields,2
2015-07-30,TPEx,non_common_stock_security_code,3523
2015-07-30,TPEx,zero_or_missing_trade_fields,19
2015-07-31,TWSE,non_common_stock_security_code,54
2015-07-31,TWSE,zero_or_missing_trade_fields,7
2015-07-31,TPEx,non_common_stock_security_code,3491
2015-07-31,TPEx,zero_or_missing_trade_fields,25
2015-08-03,TWSE,non_common_stock_security_code,54
2015-08-03,TWSE,zero_or_missing_trade_fields,5
2015-08-03,TPEx,non_common_stock_security_code,3501
2015-08-03,TPEx,zero_or_missing_trade_fields,24
2015-08-04,TWSE,non_common_stock_security_code,54
2015-08-04,TWSE,zero_or_missing_trade_fields,4
2015-08-04,TPEx,non_common_stock_security_code,3484
2015-08-04,TPEx,zero_or_missing_trade_fields,21
2015-08-05,TWSE,non_common_stock_security_code,54
2015-08-05,TWSE,zero_or_missing_trade_fields,2
2015-08-05,TPEx,non_common_stock_security_code,3493
2015-08-05,TPEx,zero_or_missing_trade_fields,25
2015-08-06,TWSE,non_common_stock_security_code,54
2015-08-06,TWSE,zero_or_missing_trade_fields,6
2015-08-06,TPEx,non_common_stock_security_code,3503
2015-08-06,TPEx,zero_or_missing_trade_fields,28
2015-08-07,TWSE,non_common_stock_security_code,54
2015-08-07,TWSE,zero_or_missing_trade_fields,9
2015-08-07,TPEx,non_common_stock_security_code,3440
2015-08-07,TPEx,zero_or_missing_trade_fields,31
2015-08-10,TWSE,non_common_stock_security_code,54
2015-08-10,TWSE,zero_or_missing_trade_fields,9
2015-08-10,TPEx,non_common_stock_security_code,3430
2015-08-10,TPEx,zero_or_missing_trade_fields,25
2015-08-11,TWSE,non_common_stock_security_code,54
2015-08-11,TWSE,zero_or_missing_trade_fields,4
2015-08-11,TPEx,non_common_stock_security_code,3438
2015-08-11,TPEx,zero_or_missing_trade_fields,28
2015-08-12,TWSE,non_common_stock_security_code,54
2015-08-12,TWSE,zero_or_missing_trade_fields,5
2015-08-12,TPEx,non_common_stock_security_code,3444
2015-08-12,TPEx,zero_or_missing_trade_fields,29
2015-08-13,TWSE,non_common_stock_security_code,54
2015-08-13,TWSE,zero_or_missing_trade_fields,6
2015-08-13,TPEx,non_common_stock_security_code,3453
2015-08-13,TPEx,zero_or_missing_trade_fields,26
2015-08-14,TWSE,non_common_stock_security_code,54
2015-08-14,TWSE,zero_or_missing_trade_fields,5
2015-08-14,TPEx,non_common_stock_security_code,3456
2015-08-14,TPEx,zero_or_missing_trade_fields,24
2015-08-17,TWSE,non_common_stock_security_code,54
2015-08-17,TWSE,zero_or_missing_trade_fields,6
2015-08-17,TPEx,non_common_stock_security_code,3459
2015-08-17,TPEx,zero_or_missing_trade_fields,21
2015-08-18,TWSE,non_common_stock_security_code,54
2015-08-18,TWSE,zero_or_missing_trade_fields,6
2015-08-18,TPEx,non_common_stock_security_code,3370
2015-08-18,TPEx,zero_or_missing_trade_fields,19
2015-08-19,TWSE,non_common_stock_security_code,54
2015-08-19,TWSE,zero_or_missing_trade_fields,6
2015-08-19,TPEx,non_common_stock_security_code,3371
2015-08-19,TPEx,zero_or_missing_trade_fields,22
2015-08-20,TWSE,non_common_stock_security_code,54
2015-08-20,TWSE,zero_or_missing_trade_fields,4
2015-08-20,TPEx,non_common_stock_security_code,3382
2015-08-20,TPEx,zero_or_missing_trade_fields,22
2015-08-21,TWSE,non_common_stock_security_code,54
2015-08-21,TWSE,zero_or_missing_trade_fields,7
2015-08-21,TPEx,non_common_stock_security_code,3348
2015-08-21,TPEx,zero_or_missing_trade_fields,19
2015-08-24,TWSE,non_common_stock_security_code,54
2015-08-24,TWSE,zero_or_missing_trade_fields,1
2015-08-24,TPEx,non_common_stock_security_code,3341
2015-08-24,TPEx,zero_or_missing_trade_fields,18
2015-08-25,TWSE,non_common_stock_security_code,54
2015-08-25,TWSE,zero_or_missing_trade_fields,4
2015-08-25,TPEx,non_common_stock_security_code,3348
2015-08-25,TPEx,zero_or_missing_trade_fields,16
2015-08-26,TWSE,non_common_stock_security_code,54
2015-08-26,TWSE,zero_or_missing_trade_fields,4
2015-08-26,TPEx,non_common_stock_security_code,3358
2015-08-26,TPEx,zero_or_missing_trade_fields,18
2015-08-27,TWSE,non_common_stock_security_code,54
2015-08-27,TWSE,zero_or_missing_trade_fields,4
2015-08-27,TPEx,non_common_stock_security_code,3360
2015-08-27,TPEx,zero_or_missing_trade_fields,17
2015-08-28,TWSE,non_common_stock_security_code,54
2015-08-28,TWSE,zero_or_missing_trade_fields,3
2015-08-28,TPEx,non_common_stock_security_code,3454
2015-08-28,TPEx,zero_or_missing_trade_fields,21
2015-08-31,TWSE,non_common_stock_security_code,54
2015-08-31,TWSE,zero_or_missing_trade_fields,4
2015-08-31,TPEx,non_common_stock_security_code,3449
2015-08-31,TPEx,zero_or_missing_trade_fields,19
2015-09-01,TWSE,non_common_stock_security_code,54
2015-09-01,TWSE,zero_or_missing_trade_fields,3
2015-09-01,TPEx,non_common_stock_security_code,3432
2015-09-01,TPEx,zero_or_missing_trade_fields,21
2015-09-02,TWSE,non_common_stock_security_code,54
2015-09-02,TWSE,zero_or_missing_trade_fields,4
2015-09-02,TPEx,non_common_stock_security_code,3435
2015-09-02,TPEx,zero_or_missing_trade_fields,20
2015-09-03,TWSE,non_common_stock_security_code,54
2015-09-03,TWSE,zero_or_missing_trade_fields,4
2015-09-03,TPEx,non_common_stock_security_code,3424
2015-09-03,TPEx,zero_or_missing_trade_fields,16
2015-09-04,TWSE,non_common_stock_security_code,54
2015-09-04,TWSE,zero_or_missing_trade_fields,4
2015-09-04,TPEx,non_common_stock_security_code,3403
2015-09-04,TPEx,zero_or_missing_trade_fields,22
2015-09-07,TWSE,non_common_stock_security_code,55
2015-09-07,TWSE,zero_or_missing_trade_fields,8
2015-09-07,TPEx,non_common_stock_security_code,3367
2015-09-07,TPEx,zero_or_missing_trade_fields,29
2015-09-08,TWSE,non_common_stock_security_code,55
2015-09-08,TWSE,zero_or_missing_trade_fields,6
2015-09-08,TPEx,non_common_stock_security_code,3362
2015-09-08,TPEx,zero_or_missing_trade_fields,26
2015-09-09,TWSE,non_common_stock_security_code,55
2015-09-09,TWSE,zero_or_missing_trade_fields,3
2015-09-09,TPEx,non_common_stock_security_code,3322
2015-09-09,TPEx,zero_or_missing_trade_fields,9
2015-09-10,TWSE,non_common_stock_security_code,57
2015-09-10,TWSE,zero_or_missing_trade_fields,8
2015-09-10,TPEx,non_common_stock_security_code,3313
2015-09-10,TPEx,zero_or_missing_trade_fields,20
2015-09-11,TWSE,non_common_stock_security_code,57
2015-09-11,TWSE,zero_or_missing_trade_fields,6
2015-09-11,TPEx,non_common_stock_security_code,3304
2015-09-11,TPEx,zero_or_missing_trade_fields,18
2015-09-14,TWSE,non_common_stock_security_code,57
2015-09-14,TWSE,zero_or_missing_trade_fields,3
2015-09-14,TPEx,non_common_stock_security_code,3303
2015-09-14,TPEx,zero_or_missing_trade_fields,18
2015-09-15,TWSE,non_common_stock_security_code,57
2015-09-15,TWSE,zero_or_missing_trade_fields,2
2015-09-15,TPEx,non_common_stock_security_code,3311
2015-09-15,TPEx,zero_or_missing_trade_fields,28
2015-09-16,TWSE,non_common_stock_security_code,57
2015-09-16,TWSE,zero_or_missing_trade_fields,5
2015-09-16,TPEx,non_common_stock_security_code,3327
2015-09-16,TPEx,zero_or_missing_trade_fields,21
2015-09-17,TWSE,non_common_stock_security_code,57
2015-09-17,TWSE,zero_or_missing_trade_fields,5
2015-09-17,TPEx,non_common_stock_security_code,3323
2015-09-17,TPEx,zero_or_missing_trade_fields,20
2015-09-18,TWSE,non_common_stock_security_code,57
2015-09-18,TWSE,zero_or_missing_trade_fields,8
2015-09-18,TPEx,non_common_stock_security_code,3328
2015-09-18,TPEx,zero_or_missing_trade_fields,22
2015-09-21,TWSE,non_common_stock_security_code,57
2015-09-21,TWSE,zero_or_missing_trade_fields,5
2015-09-21,TPEx,non_common_stock_security_code,3335
2015-09-21,TPEx,zero_or_missing_trade_fields,24
2015-09-22,TWSE,non_common_stock_security_code,57
2015-09-22,TWSE,zero_or_missing_trade_fields,6
2015-09-22,TPEx,non_common_stock_security_code,3333
2015-09-22,TPEx,zero_or_missing_trade_fields,22
2015-09-23,TWSE,non_common_stock_security_code,57
2015-09-23,TWSE,zero_or_missing_trade_fields,4
2015-09-23,TPEx,non_common_stock_security_code,3336
2015-09-23,TPEx,zero_or_missing_trade_fields,19
2015-09-24,TWSE,non_common_stock_security_code,57
2015-09-24,TWSE,zero_or_missing_trade_fields,7
2015-09-24,TPEx,non_common_stock_security_code,3315
2015-09-24,TPEx,zero_or_missing_trade_fields,27
2015-09-25,TWSE,non_common_stock_security_code,57
2015-09-25,TWSE,zero_or_missing_trade_fields,7
2015-09-25,TPEx,non_common_stock_security_code,3294
2015-09-25,TPEx,zero_or_missing_trade_fields,28
2015-09-30,TWSE,non_common_stock_security_code,57
2015-09-30,TWSE,zero_or_missing_trade_fields,6
2015-09-30,TPEx,non_common_stock_security_code,3312
2015-09-30,TPEx,zero_or_missing_trade_fields,27
2015-10-01,TWSE,non_common_stock_security_code,57
2015-10-01,TWSE,zero_or_missing_trade_fields,6
2015-10-01,TPEx,non_common_stock_security_code,3277
2015-10-01,TPEx,zero_or_missing_trade_fields,21
2015-10-02,TWSE,non_common_stock_security_code,56
2015-10-02,TWSE,zero_or_missing_trade_fields,5
2015-10-02,TPEx,non_common_stock_security_code,3282
2015-10-02,TPEx,zero_or_missing_trade_fields,24
2015-10-05,TWSE,non_common_stock_security_code,56
2015-10-05,TWSE,zero_or_missing_trade_fields,6
2015-10-05,TPEx,non_common_stock_security_code,3276
2015-10-05,TPEx,zero_or_missing_trade_fields,17
2015-10-06,TWSE,non_common_stock_security_code,56
2015-10-06,TWSE,zero_or_missing_trade_fields,5
2015-10-06,TPEx,non_common_stock_security_code,3280
2015-10-06,TPEx,zero_or_missing_trade_fields,17
2015-10-07,TWSE,non_common_stock_security_code,56
2015-10-07,TWSE,zero_or_missing_trade_fields,7
2015-10-07,TPEx,non_common_stock_security_code,3275
2015-10-07,TPEx,zero_or_missing_trade_fields,16
2015-10-08,TWSE,non_common_stock_security_code,56
2015-10-08,TWSE,zero_or_missing_trade_fields,8
2015-10-08,TPEx,non_common_stock_security_code,3247
2015-10-08,TPEx,zero_or_missing_trade_fields,20
2015-10-12,TWSE,non_common_stock_security_code,56
2015-10-12,TWSE,zero_or_missing_trade_fields,4
2015-10-12,TPEx,non_common_stock_security_code,3260
2015-10-12,TPEx,zero_or_missing_trade_fields,23
2015-10-13,TWSE,non_common_stock_security_code,56
2015-10-13,TWSE,zero_or_missing_trade_fields,5
2015-10-13,TPEx,non_common_stock_security_code,3275
2015-10-13,TPEx,zero_or_missing_trade_fields,22
2015-10-14,TWSE,non_common_stock_security_code,56
2015-10-14,TWSE,zero_or_missing_trade_fields,8
2015-10-14,TPEx,non_common_stock_security_code,3279
2015-10-14,TPEx,zero_or_missing_trade_fields,24
2015-10-15,TWSE,non_common_stock_security_code,57
2015-10-15,TWSE,zero_or_missing_trade_fields,6
2015-10-15,TPEx,non_common_stock_security_code,3262
2015-10-15,TPEx,zero_or_missing_trade_fields,18
2015-10-16,TWSE,non_common_stock_security_code,57
2015-10-16,TWSE,zero_or_missing_trade_fields,4
2015-10-16,TPEx,non_common_stock_security_code,3252
2015-10-16,TPEx,zero_or_missing_trade_fields,20
2015-10-19,TWSE,non_common_stock_security_code,57
2015-10-19,TWSE,zero_or_missing_trade_fields,5
2015-10-19,TPEx,non_common_stock_security_code,3269
2015-10-19,TPEx,zero_or_missing_trade_fields,24
2015-10-20,TPEx,non_common_stock_security_code,3276
2015-10-20,TPEx,zero_or_missing_trade_fields,23
2015-10-21,TPEx,non_common_stock_security_code,3265
2015-10-21,TPEx,zero_or_missing_trade_fields,21
2015-10-22,TPEx,non_common_stock_security_code,3257
2015-10-22,TPEx,zero_or_missing_trade_fields,21
2015-10-23,TPEx,non_common_stock_security_code,3249
2015-10-23,TPEx,zero_or_missing_trade_fields,20
2015-10-26,TPEx,non_common_stock_security_code,3257
2015-10-26,TPEx,zero_or_missing_trade_fields,17
2015-10-27,TPEx,non_common_stock_security_code,3268
2015-10-27,TPEx,zero_or_missing_trade_fields,20
2015-10-28,TPEx,non_common_stock_security_code,3254
2015-10-28,TPEx,zero_or_missing_trade_fields,21
2015-10-29,TPEx,non_common_stock_security_code,3279
2015-10-29,TPEx,zero_or_missing_trade_fields,18
2015-10-30,TPEx,non_common_stock_security_code,3298
2015-10-30,TPEx,zero_or_missing_trade_fields,24
2015-11-02,TPEx,non_common_stock_security_code,3292
2015-11-02,TPEx,zero_or_missing_trade_fields,19
2015-11-03,TPEx,non_common_stock_security_code,3286
2015-11-03,TPEx,zero_or_missing_trade_fields,20
2015-11-04,TPEx,non_common_stock_security_code,3291
2015-11-04,TPEx,zero_or_missing_trade_fields,14
2015-11-05,TPEx,non_common_stock_security_code,3303
2015-11-05,TPEx,zero_or_missing_trade_fields,20
2015-11-06,TPEx,non_common_stock_security_code,3295
2015-11-06,TPEx,zero_or_missing_trade_fields,20
2015-11-09,TPEx,non_common_stock_security_code,3290
2015-11-09,TPEx,zero_or_missing_trade_fields,26
2015-11-10,TPEx,non_common_stock_security_code,3300
2015-11-10,TPEx,zero_or_missing_trade_fields,26
2015-11-11,TPEx,non_common_stock_security_code,3288
2015-11-11,TPEx,zero_or_missing_trade_fields,23
2015-11-12,TPEx,non_common_stock_security_code,3284
2015-11-12,TPEx,zero_or_missing_trade_fields,21
2015-11-13,TPEx,non_common_stock_security_code,3271
2015-11-13,TPEx,zero_or_missing_trade_fields,23
2015-11-16,TPEx,non_common_stock_security_code,3266
2015-11-16,TPEx,zero_or_missing_trade_fields,20
2015-11-17,TPEx,non_common_stock_security_code,3255
2015-11-17,TPEx,zero_or_missing_trade_fields,24
2015-11-18,TPEx,non_common_stock_security_code,3242
2015-11-18,TPEx,zero_or_missing_trade_fields,21
2015-11-19,TPEx,non_common_stock_security_code,3234
2015-11-19,TPEx,zero_or_missing_trade_fields,21
2015-11-20,TPEx,non_common_stock_security_code,3205
2015-11-20,TPEx,zero_or_missing_trade_fields,19
2015-11-23,TPEx,non_common_stock_security_code,3208
2015-11-23,TPEx,zero_or_missing_trade_fields,22
2015-11-24,TPEx,non_common_stock_security_code,3234
2015-11-24,TPEx,zero_or_missing_trade_fields,27
2015-11-25,TPEx,non_common_stock_security_code,3242
2015-11-25,TPEx,zero_or_missing_trade_fields,21
2015-11-26,TPEx,non_common_stock_security_code,3234
2015-11-26,TPEx,zero_or_missing_trade_fields,16
2015-11-27,TPEx,non_common_stock_security_code,3219
2015-11-27,TPEx,zero_or_missing_trade_fields,24
2015-11-30,TPEx,non_common_stock_security_code,3228
2015-11-30,TPEx,zero_or_missing_trade_fields,27
2015-12-01,TPEx,non_common_stock_security_code,3245
2015-12-01,TPEx,zero_or_missing_trade_fields,18
2015-12-02,TPEx,non_common_stock_security_code,3250
2015-12-02,TPEx,zero_or_missing_trade_fields,23
2015-12-03,TPEx,non_common_stock_security_code,3234
2015-12-03,TPEx,zero_or_missing_trade_fields,17
2015-12-04,TPEx,non_common_stock_security_code,3202
2015-12-04,TPEx,zero_or_missing_trade_fields,25
2015-12-07,TPEx,non_common_stock_security_code,3202
2015-12-07,TPEx,zero_or_missing_trade_fields,25
2015-12-08,TPEx,non_common_stock_security_code,3218
2015-12-08,TPEx,zero_or_missing_trade_fields,27
2015-12-09,TPEx,non_common_stock_security_code,3202
2015-12-09,TPEx,zero_or_missing_trade_fields,24
2015-12-10,TPEx,non_common_stock_security_code,3203
2015-12-10,TPEx,zero_or_missing_trade_fields,27
2015-12-11,TPEx,non_common_stock_security_code,3176
2015-12-11,TPEx,zero_or_missing_trade_fields,24
2015-12-14,TPEx,non_common_stock_security_code,3170
2015-12-14,TPEx,zero_or_missing_trade_fields,24
2015-12-15,TPEx,non_common_stock_security_code,3172
2015-12-15,TPEx,zero_or_missing_trade_fields,22
2015-12-16,TPEx,non_common_stock_security_code,3168
2015-12-16,TPEx,zero_or_missing_trade_fields,24
2015-12-17,TPEx,non_common_stock_security_code,3177
2015-12-17,TPEx,zero_or_missing_trade_fields,18
2015-12-18,TPEx,non_common_stock_security_code,3162
2015-12-18,TPEx,zero_or_missing_trade_fields,25
2015-12-21,TPEx,non_common_stock_security_code,3170
2015-12-21,TPEx,zero_or_missing_trade_fields,24
2015-12-22,TPEx,non_common_stock_security_code,3182
2015-12-22,TPEx,zero_or_missing_trade_fields,20
2015-12-23,TPEx,non_common_stock_security_code,3198
2015-12-23,TPEx,zero_or_missing_trade_fields,21
2015-12-24,TPEx,non_common_stock_security_code,3206
2015-12-24,TPEx,zero_or_missing_trade_fields,22
2015-12-25,TPEx,non_common_stock_security_code,3210
2015-12-25,TPEx,zero_or_missing_trade_fields,24
2015-12-28,TPEx,non_common_stock_security_code,3198
2015-12-28,TPEx,zero_or_missing_trade_fields,25
2015-12-29,TPEx,non_common_stock_security_code,3214
2015-12-29,TPEx,zero_or_missing_trade_fields,27
2015-12-30,TPEx,non_common_stock_security_code,3214
2015-12-30,TPEx,zero_or_missing_trade_fields,23
2015-12-31,TPEx,non_common_stock_security_code,3181
2015-12-31,TPEx,zero_or_missing_trade_fields,25
2016-01-04,TPEx,non_common_stock_security_code,3148
2016-01-04,TPEx,zero_or_missing_trade_fields,29
2016-01-05,TPEx,non_common_stock_security_code,3134
2016-01-05,TPEx,zero_or_missing_trade_fields,31
2016-01-06,TPEx,non_common_stock_security_code,3119
2016-01-06,TPEx,zero_or_missing_trade_fields,26
2016-01-07,TPEx,non_common_stock_security_code,3178
2016-01-07,TPEx,zero_or_missing_trade_fields,22
2016-01-08,TPEx,non_common_stock_security_code,3198
2016-01-08,TPEx,zero_or_missing_trade_fields,18
2016-01-11,TPEx,non_common_stock_security_code,3175
2016-01-11,TPEx,zero_or_missing_trade_fields,18
2016-01-12,TPEx,non_common_stock_security_code,3200
2016-01-12,TPEx,zero_or_missing_trade_fields,22
2016-01-13,TPEx,non_common_stock_security_code,3209
2016-01-13,TPEx,zero_or_missing_trade_fields,20
2016-01-14,TPEx,non_common_stock_security_code,3211
2016-01-14,TPEx,zero_or_missing_trade_fields,29
2016-01-15,TPEx,non_common_stock_security_code,3212
2016-01-15,TPEx,zero_or_missing_trade_fields,19
2016-01-18,TPEx,non_common_stock_security_code,3225
2016-01-18,TPEx,zero_or_missing_trade_fields,27
2016-01-19,TPEx,non_common_stock_security_code,3223
2016-01-19,TPEx,zero_or_missing_trade_fields,31
2016-01-20,TPEx,non_common_stock_security_code,3224
2016-01-20,TPEx,zero_or_missing_trade_fields,28
2016-01-21,TPEx,non_common_stock_security_code,3231
2016-01-21,TPEx,zero_or_missing_trade_fields,27
2016-01-22,TPEx,non_common_stock_security_code,3210
2016-01-22,TPEx,zero_or_missing_trade_fields,32
2016-01-25,TPEx,non_common_stock_security_code,3222
2016-01-25,TPEx,zero_or_missing_trade_fields,37
2016-01-26,TPEx,non_common_stock_security_code,3227
2016-01-26,TPEx,zero_or_missing_trade_fields,33
2016-01-27,TPEx,non_common_stock_security_code,3225
2016-01-27,TPEx,zero_or_missing_trade_fields,29
2016-01-28,TPEx,non_common_stock_security_code,3222
2016-01-28,TPEx,zero_or_missing_trade_fields,36
2016-01-29,TPEx,non_common_stock_security_code,3214
2016-01-29,TPEx,zero_or_missing_trade_fields,19
2016-02-01,TPEx,non_common_stock_security_code,3228
2016-02-01,TPEx,zero_or_missing_trade_fields,33
2016-02-02,TPEx,non_common_stock_security_code,3220
2016-02-02,TPEx,zero_or_missing_trade_fields,24
