date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2023-08-18,1319,東陽,TWSE,62.5,64.7,61.0,61.4,16551811,1036381243,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=1319&response=json,TWSE_STOCK_DAY
2023-09-25,3548,兆利,TPEx,132.5,142.0,126.5,137.0,14485000,1934037000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3548&date=2023%2F09%2F01&response=json,TPEX_TRADING_STOCK
2023-06-09,3583,辛耘,TWSE,149.5,151.0,144.5,150.0,12516011,1854562807,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-06-12,3583,辛耘,TWSE,149.0,151.0,142.0,147.5,6649449,977939875,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-06-16,3583,辛耘,TWSE,160.0,163.5,157.0,161.5,4748524,762699435,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-06-19,3583,辛耘,TWSE,157.0,160.5,152.0,157.0,4429718,693871800,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-06-21,3583,辛耘,TWSE,157.0,163.0,155.0,158.0,3588979,570224255,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-06-26,3583,辛耘,TWSE,157.0,160.0,152.5,155.0,3296036,513442488,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-06-30,3583,辛耘,TWSE,148.0,154.0,146.0,154.0,3962555,600823957,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-07-03,3583,辛耘,TWSE,153.5,155.5,150.0,154.5,3920916,599401676,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=3583&response=json,TWSE_STOCK_DAY
2023-03-10,3594,磐儀,TPEx,46.35,46.8,44.25,44.55,5228000,237344000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3594&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-13,3594,磐儀,TPEx,43.75,44.85,42.45,44.6,4101000,179020000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3594&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-17,3594,磐儀,TPEx,47.05,47.8,46.0,46.35,4867000,227220000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3594&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-20,3594,磐儀,TPEx,46.8,48.5,46.2,47.6,6187000,294257000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3594&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-24,3594,磐儀,TPEx,48.4,49.85,48.3,49.35,4339000,213115000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3594&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-27,3594,磐儀,TPEx,50.1,53.9,50.0,51.5,10455000,547325000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3594&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-05-26,3596,智易,TWSE,115.0,117.0,114.5,114.5,3346954,387562858,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=3596&response=json,TWSE_STOCK_DAY
2023-05-29,3596,智易,TWSE,115.5,116.5,114.5,115.0,2043586,235118541,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=3596&response=json,TWSE_STOCK_DAY
2023-06-02,3596,智易,TWSE,116.5,116.5,115.0,116.5,1576382,182821890,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3596&response=json,TWSE_STOCK_DAY
2023-06-05,3596,智易,TWSE,116.5,118.0,114.5,115.5,2633069,305382499,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230601&stockNo=3596&response=json,TWSE_STOCK_DAY
2023-09-08,3661,世芯-KY,TWSE,2430.0,2460.0,2400.0,2410.0,637548,1545635720,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=3661&response=json,TWSE_STOCK_DAY
2023-09-11,3661,世芯-KY,TWSE,2430.0,2465.0,2365.0,2400.0,1494701,3605093355,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=3661&response=json,TWSE_STOCK_DAY
2023-09-15,3661,世芯-KY,TWSE,2680.0,2695.0,2580.0,2645.0,2469789,6514354795,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=3661&response=json,TWSE_STOCK_DAY
2023-09-18,3661,世芯-KY,TWSE,2600.0,2670.0,2600.0,2615.0,1111520,2929931240,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=3661&response=json,TWSE_STOCK_DAY
2023-09-22,3661,世芯-KY,TWSE,2320.0,2500.0,2280.0,2500.0,2966209,7133290200,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=3661&response=json,TWSE_STOCK_DAY
2023-09-25,3661,世芯-KY,TWSE,2500.0,2630.0,2490.0,2625.0,2418032,6236353995,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=3661&response=json,TWSE_STOCK_DAY
2023-02-03,3680,家登,TPEx,280.0,284.5,275.0,284.5,2024000,569891000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-06,3680,家登,TPEx,282.5,287.5,280.5,285.0,1645000,468724000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-10,3680,家登,TPEx,293.5,296.0,283.5,289.5,4071000,1178451000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-13,3680,家登,TPEx,287.5,291.5,284.0,285.0,1079000,309230000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3680&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-05-05,3693,營邦,TPEx,186.0,189.0,172.0,180.0,5167000,934019000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-08,3693,營邦,TPEx,185.0,198.0,183.0,198.0,2732000,530963000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-12,3693,營邦,TPEx,172.5,187.5,172.0,184.0,5156000,936928000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-15,3693,營邦,TPEx,180.0,184.5,174.0,175.0,2443000,436383000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-07-07,3693,營邦,TPEx,350.0,362.5,346.5,347.0,9553000,3368172000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-10,3693,營邦,TPEx,346.5,351.5,332.5,338.0,3805000,1304523000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-14,3693,營邦,TPEx,349.0,350.0,325.0,339.0,8787000,2961865000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-17,3693,營邦,TPEx,332.0,347.5,328.0,342.0,4889000,1650679000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=3693&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-14,3704,合勤控,TWSE,59.5,62.9,58.2,61.8,34749774,2108761163,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=3704&response=json,TWSE_STOCK_DAY
2023-07-17,3704,合勤控,TWSE,62.1,66.7,60.2,65.7,32063037,2067411856,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=3704&response=json,TWSE_STOCK_DAY
2023-07-21,3704,合勤控,TWSE,57.9,58.8,55.9,57.6,8150083,470060471,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=3704&response=json,TWSE_STOCK_DAY
2023-07-24,3704,合勤控,TWSE,59.0,59.0,55.6,56.7,11268640,642660098,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230701&stockNo=3704&response=json,TWSE_STOCK_DAY
2023-10-06,3715,定穎投控,TWSE,88.2,94.7,88.0,93.0,101610786,9292799416,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=3715&response=json,TWSE_STOCK_DAY
2023-10-11,3715,定穎投控,TWSE,95.9,98.8,90.1,90.7,84161736,7898165216,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=3715&response=json,TWSE_STOCK_DAY
2023-10-13,3715,定穎投控,TWSE,103.0,107.0,101.0,103.0,92768966,9627271788,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=3715&response=json,TWSE_STOCK_DAY
2023-10-18,3715,定穎投控,TWSE,95.9,99.7,95.2,95.3,66715347,6492548110,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=3715&response=json,TWSE_STOCK_DAY
2023-10-27,4162,智擎,TPEx,108.5,118.0,108.0,118.0,14360000,1644168000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4162&date=2023%2F10%2F01&response=json,TPEX_TRADING_STOCK
2023-10-30,4162,智擎,TPEx,120.0,121.5,115.0,116.0,20495000,2414789000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4162&date=2023%2F10%2F01&response=json,TPEX_TRADING_STOCK
2023-11-03,4162,智擎,TPEx,115.0,117.5,111.0,112.0,8476000,965025000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4162&date=2023%2F11%2F01&response=json,TPEX_TRADING_STOCK
2023-11-06,4162,智擎,TPEx,113.0,115.5,111.0,115.5,5097000,580755000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4162&date=2023%2F11%2F01&response=json,TPEX_TRADING_STOCK
2023-07-21,4533,協易機,TPEx,28.45,29.8,28.15,29.45,11252000,328915000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4533&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-24,4533,協易機,TPEx,30.0,30.05,27.6,28.0,10970000,313329000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4533&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-28,4533,協易機,TPEx,33.8,35.55,30.7,30.7,27478000,908468000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4533&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-31,4533,協易機,TPEx,31.5,31.55,29.8,30.5,10260000,316717000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4533&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-02-10,4763,材料*-KY,TWSE,296.0,306.5,285.5,286.0,11927702,3519289308,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-02-13,4763,材料*-KY,TWSE,287.5,294.0,282.0,289.5,4834284,1396137503,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-02-17,4763,材料*-KY,TWSE,303.5,308.5,294.0,301.0,4787129,1442017966,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-02-20,4763,材料*-KY,TWSE,300.0,314.5,300.0,312.5,5527709,1709298424,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-02-24,4763,材料*-KY,TWSE,368.0,376.0,327.0,339.0,22653661,7949204325,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230201&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-03-01,4763,材料*-KY,TWSE,338.0,344.0,305.5,307.5,15146746,4786056408,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-03-03,4763,材料*-KY,TWSE,322.0,348.5,320.0,338.0,14673516,4922127948,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-03-08,4763,材料*-KY,TWSE,352.0,353.5,320.0,341.0,15316075,5127286194,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-04-28,4763,材料*-KY,TWSE,431.5,470.5,430.0,470.5,5995644,2722291131,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-02,4763,材料*-KY,TWSE,479.0,517.0,479.0,517.0,9348005,4680823528,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-05,4763,材料*-KY,TWSE,545.0,557.0,532.0,548.0,6506860,3550951643,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-08,4763,材料*-KY,TWSE,536.0,537.0,511.0,511.0,7981231,4189847933,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-09,4763,材料*-KY,TWSE,518.0,534.0,515.0,515.0,6314043,3301624971,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-12,4763,材料*-KY,TWSE,530.0,549.0,513.0,546.0,8228371,4378690101,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-15,4763,材料*-KY,TWSE,538.0,550.0,522.0,522.0,6262953,3342308765,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-19,4763,材料*-KY,TWSE,566.0,585.0,555.0,578.0,6371523,3641857270,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-05-22,4763,材料*-KY,TWSE,577.0,605.0,574.0,599.0,5091331,3015254394,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=4763&response=json,TWSE_STOCK_DAY
2023-10-13,4908,前鼎,TPEx,75.4,81.0,73.7,81.0,27737000,2163718000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2023%2F10%2F01&response=json,TPEX_TRADING_STOCK
2023-10-16,4908,前鼎,TPEx,82.0,88.4,81.1,83.7,41783000,3536811000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2023%2F10%2F01&response=json,TPEX_TRADING_STOCK
2023-10-20,4908,前鼎,TPEx,92.1,97.6,89.1,91.6,27671000,2578221000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2023%2F10%2F01&response=json,TPEX_TRADING_STOCK
2023-10-23,4908,前鼎,TPEx,92.5,94.3,89.2,90.0,17128000,1559178000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4908&date=2023%2F10%2F01&response=json,TPEX_TRADING_STOCK
2023-07-28,4953,緯軟,TPEx,167.0,168.0,159.0,167.0,6189000,1017502000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4953&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-31,4953,緯軟,TPEx,173.5,173.5,154.5,157.0,9456000,1544240000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4953&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-08-04,4953,緯軟,TPEx,142.0,144.0,138.5,142.5,3560000,505062000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4953&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-08-08,4953,緯軟,TPEx,146.0,147.0,136.0,138.5,5165000,724428000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4953&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-10-20,4961,天鈺,TWSE,263.0,267.5,260.0,266.5,817005,215853247,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=4961&response=json,TWSE_STOCK_DAY
2023-10-23,4961,天鈺,TWSE,265.0,267.0,254.5,256.0,1409097,365695645,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=4961&response=json,TWSE_STOCK_DAY
2023-10-27,4961,天鈺,TWSE,260.0,265.5,255.5,258.0,1269746,330897383,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=4961&response=json,TWSE_STOCK_DAY
2023-10-30,4961,天鈺,TWSE,259.0,271.0,258.5,269.5,2023043,540990773,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=4961&response=json,TWSE_STOCK_DAY
2023-01-06,5009,榮剛,TPEx,35.1,35.4,34.9,35.2,7349000,258243000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5009&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-09,5009,榮剛,TPEx,35.5,35.5,34.9,35.1,7596000,267188000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5009&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
